"Land_use"	"Year"	"Modelling"	"TotalSOC_stock_tha"	"Min_TotalSOC_stock_tha"	"Max_TotalSOC_stock_tha"	"DPM_stock_tha"	"Min_DPM_stock_tha"	"Max_DPM_stock_tha"	"RPM_stock_tha"	"Min_RPM_stock_tha"	"Max_RPM_stock_tha"	"BIO_stock_tha"	"Min_BIO_stock_tha"	"Max_BIO_stock_tha"	"HUM_stock_tha"	"Min_HUM_stock_tha"	"Max_HUM_stock_tha"	"IOM_stock_tha"	"Min_IOM_stock_tha"	"Max_IOM_stock_tha"
"Forest "	97	"PI_dist"	211.620929595	154.66	285.95	0.9594159459	0.59	1.36	85.8973414943333	69.16726624	107.08	3.66742788175	2.951387239	4.44	98.746103915	45.08	141.14	22.349973694	16.68	31.98
"Grassland"	97	"PI_dist"	180.259055433333	171.52	191.2939944	1.03161700302778	0.780103397	1.22	88.7421166022222	85.81124254	91.82	3.90136519130556	3.738745055	4.06	67.9860271488889	60.76	80.32482123	18.59737393	16.77	21.35613082
"Forest "	98	"PI_dist"	213.201158721667	156.41	287.84	0.968332691	0.6	1.37	87.302384519	70.32351899	108.87	3.72793967386667	2.99983095	4.51	98.852528145	45.26	141.16	22.349973694	16.68	31.98
"Grassland"	98	"PI_dist"	181.755272238889	173.1	192.7522894	1.04144355644444	0.787327969	1.24	90.1768036297222	87.20600058	93.29	3.96989048883333	3.806153313	4.13	67.9697606322222	60.78	80.30310271	18.59737393	16.77	21.35613082
"Forest "	99	"PI_dist"	214.772525468333	158.15	289.72	0.9772396289	0.6	1.38	88.692282841	71.46888075	110.64	3.78875893181667	3.048154103	4.59	98.96427038	45.44	141.19	22.349973694	16.68	31.98
"Grassland"	99	"PI_dist"	183.243201372222	174.66	194.202486	1.05067245783333	0.794466826	1.25	91.5936392977778	88.5837431	94.74	4.03802732963889	3.872965665	4.2	67.9637661291667	60.82	80.29022293	18.59737393	16.77	21.35613082
"Forest "	100	"PI_dist"	216.335613775	159.88	291.6	0.985810347666667	0.61	1.39	90.067628932	72.60382163	112.39	3.84921543925	3.096336525	4.66	99.0824853616667	45.63	141.22	22.349973694	16.68	31.98
"Grassland"	100	"PI_dist"	184.724013661111	176.22	195.6454762	1.06044433452778	0.801580443	1.26	92.9952786361111	89.94557283	96.18	4.10578115930556	3.939188231	4.27	67.9654133841667	60.87	80.29213349	18.59737393	16.77	21.35613082
"Forest "	101	"PI_dist"	217.888592613333	161.6	293.46	0.993822089633333	0.61	1.41	91.4288334955	73.72878998	114.13	3.90863750323333	3.144363384	4.74	99.207159165	45.83	141.26	22.349973694	16.68	31.98
"Grassland"	101	"PI_dist"	186.194478811111	177.76	197.0758333	1.06883094636111	0.808686614	1.27	94.3794590241667	91.29249319	97.6	4.17231059641667	4.004834379	4.34	67.9770598708333	60.92	80.30409427	18.59737393	16.77	21.35613082
"Forest "	102	"PI_dist"	219.429414141667	163.31	295.31	1.00176253896667	0.62	1.42	92.7710587066667	74.84081451	115.85	3.96934822198333	3.192187098	4.81	99.336604315	46.03	141.31	22.349973694	16.68	31.98
"Grassland"	102	"PI_dist"	187.652516711111	179.3	198.4933337	1.07718988622222	0.815296429	1.28	95.7426892086111	92.62014008	98.99	4.23896396819444	4.069845132	4.4	67.9962997258333	60.98	80.32409219	18.59737393	16.77	21.35613082
"Forest "	103	"PI_dist"	220.956997308333	164.99	297.15	1.0094896019	0.62	1.43	94.0963929155	75.93949287	117.56	4.0273394969	3.239761343	4.88	99.4723016016667	46.24	141.36	22.349973694	16.68	31.98
"Grassland"	103	"PI_dist"	189.097861530556	180.82	199.8975465	1.08562387294444	0.821635778	1.29	97.0853467069444	93.92824127	100.36	4.3046067185	4.134177998	4.47	68.0249103033333	61.05	80.35219273	18.59737393	16.77	21.35613082
"Forest "	104	"PI_dist"	222.47092198	166.66	298.97	1.01651079295	0.63	1.44	95.4032661521667	77.02444839	119.24	4.08660488773333	3.28705184	4.95	99.61356645	46.45	141.42	22.349973694	16.68	31.98
"Grassland"	104	"PI_dist"	190.529663558333	182.32	201.2880763	1.09388632525	0.827762766	1.3	98.4086699502778	95.2165398	101.72	4.36922276633333	4.197807441	4.54	68.0618994711111	61.13	80.38786048	18.59737393	16.77	21.35613082
"Forest "	105	"PI_dist"	223.970938995	168.31	300.78	1.0239955943	0.63	1.45	96.6919497531667	78.09536151	120.9	4.14530535205	3.334028921	5.03	99.7600479333333	46.67	141.49	22.349973694	16.68	31.98
"Grassland"	105	"PI_dist"	191.948476180556	183.82	202.664527	1.10115589558333	0.833700597	1.31	99.7108681636111	96.48484501	103.05	4.43335465144444	4.260713703	4.6	68.1057235347222	61.21	80.43088341	18.59737393	16.77	21.35613082
"Forest "	106	"PI_dist"	225.457804985	169.95	302.57	1.03061216105	0.63	1.46	97.9618883205	79.15193502	122.54	4.2031022965	3.380665455	5.1	99.9120618466667	46.89	141.56	22.349973694	16.68	31.98
"Grassland"	106	"PI_dist"	193.352372	185.29	204.026555	1.10882804294444	0.839457487	1.32	100.991837406944	97.73297897	104.36	4.49643550102778	4.322879859	4.67	68.1584526711111	61.31	80.48105308	18.59737393	16.77	21.35613082
"Forest "	107	"PI_dist"	226.928285356667	171.56	304.35	1.03686184298333	0.64	1.47	99.2117016228333	80.19391481	124.16	4.25999085481667	3.426936319	5.17	100.068424011667	47.12	141.63	22.349973694	16.68	31.98
"Grassland"	107	"PI_dist"	194.74195805	186.76	205.373867	1.11607537608333	0.84504053	1.32	102.252337995833	98.9608107	105.64	4.55956654933333	4.384291143	4.73	68.2179930975	61.41	80.53816467	18.59737393	16.77	21.35613082
"Forest "	108	"PI_dist"	228.384319445	173.16	306.11	1.04407909211667	0.64	1.48	100.443349828333	81.22108819	125.76	4.31646653128333	3.472818307	5.24	100.230283633333	47.36	141.72	22.349973694	16.68	31.98
"Grassland"	108	"PI_dist"	196.116479286111	188.2	206.706199	1.12262498052778	0.8504564	1.33	103.491209688889	100.1682542	106.91	4.62107250966667	4.444934741	4.79	68.2844759608333	61.51	80.60201688	18.59737393	16.77	21.35613082
"Forest "	109	"PI_dist"	229.826019131667	174.74	307.85	1.05059817186667	0.65	1.49	101.655798806833	82.23327138	127.34	4.37252516583333	3.518289954	5.31	100.396623291667	47.59	141.81	22.349973694	16.68	31.98
"Grassland"	109	"PI_dist"	197.476034269444	189.63	208.0233169	1.13014759241667	0.855710075	1.34	104.708698641667	101.3552498	108.15	4.68150133891667	4.504799407	4.85	68.3585905394444	61.62	80.67241181	18.59737393	16.77	21.35613082
"Forest "	110	"PI_dist"	231.251502088333	176.3	309.58	1.05625329258333	0.65	1.49	102.848853239	83.23030835	128.89	4.42832957945	3.563331399	5.38	100.56692562	47.83	141.9	22.349973694	16.68	31.98
"Grassland"	110	"PI_dist"	198.820464063889	191.05	209.3250163	1.13559150377778	0.860806074	1.35	105.905345869444	102.5217636	109.37	4.74223522894444	4.56387524	4.92	68.4396397652778	61.74	80.74915495	18.59737393	16.77	21.35613082
"Forest "	111	"PI_dist"	232.661226243333	177.84	311.29	1.06204550126667	0.65	1.5	104.023324163667	84.2120698	130.42	4.48354290125	3.60792431	5.45	100.74300665	48.08	142	22.349973694	16.68	31.98
"Grassland"	111	"PI_dist"	200.149080880556	192.45	210.611142	1.14285024577778	0.865748785	1.36	107.081436944444	103.6677865	110.57	4.80187948263889	4.622153568	4.98	68.5266513991667	61.87	80.8320555	18.59737393	16.77	21.35613082
"Forest "	112	"PI_dist"	234.055654723333	179.37	312.98	1.06780897773333	0.66	1.51	105.177360951	85.17846284	131.93	4.53816189948333	3.652051938	5.52	100.92201587	48.33	142.1	22.349973694	16.68	31.98
"Grassland"	112	"PI_dist"	201.462603997222	193.83	211.8815446	1.14859411377778	0.870544127	1.36	108.236162	104.793351	111.75	4.86042917380556	4.679627115	5.04	68.6211558886111	62	80.92092604	18.59737393	16.77	21.35613082
"Forest "	113	"PI_dist"	235.433587966667	180.87	314.65	1.07337778538333	0.66	1.52	106.3112833715	86.129408	133.42	4.59068360961667	3.695698925	5.58	101.105769511667	48.59	142.21	22.349973694	16.68	31.98
"Grassland"	113	"PI_dist"	202.759820719444	195.19	213.1361037	1.15449300444444	0.875195284	1.37	109.368998702778	105.898495	112.91	4.91760225966667	4.736289595	5.09	68.7207972644444	62.14	81.01558252	18.59737393	16.77	21.35613082
"Forest "	114	"PI_dist"	236.794832858333	182.35	316.31	1.07908626368333	0.66	1.53	107.4279169655	87.06484947	134.89	4.64443866996667	3.738851222	5.65	101.294250593333	48.84	142.33	22.349973694	16.68	31.98
"Grassland"	114	"PI_dist"	204.041210677778	196.54	214.3747459	1.16082916836111	0.87970629	1.38	110.481667980556	106.9832795	114.04	4.97478411033333	4.792135703	5.15	68.8271110488889	62.28	81.11584466	18.59737393	16.77	21.35613082
"Forest "	115	"PI_dist"	238.14153298	183.82	317.94	1.08410172911667	0.67	1.53	108.523923941833	87.98476503	136.33	4.69692465238333	3.781496196	5.72	101.485942296667	49.1	142.45	22.349973694	16.68	31.98
"Grassland"	115	"PI_dist"	205.306985883333	197.88	215.5973821	1.16593865622222	0.884082964	1.38	111.573677061111	108.0478049	115.16	5.03086082972222	4.847161383	5.21	68.9391354069444	62.43	81.22153536	18.59737393	16.77	21.35613082
"Forest "	116	"PI_dist"	239.470503591667	185.26	319.56	1.08925843738333	0.67	1.54	109.601137524333	88.88913229	137.75	4.74797269141667	3.823622342	5.78	101.68149458	49.37	142.58	22.349973694	16.68	31.98
"Grassland"	116	"PI_dist"	206.555988597222	199.19	216.8039925	1.17149234422222	0.888326884	1.39	112.644547869444	109.0921581	116.25	5.08610796172222	4.901363222	5.27	69.0570220547222	62.58	81.33248132	18.59737393	16.77	21.35613082
"Forest "	117	"PI_dist"	240.783730978333	186.69	321.16	1.0945571388	0.67	1.55	110.658561724833	89.77797196	139.15	4.79941417723333	3.865219469	5.85	101.88089091	49.64	142.7	22.349973694	16.68	31.98
"Grassland"	117	"PI_dist"	207.789021583333	200.49	217.9945388	1.17693781561111	0.892444807	1.4	113.694927030556	110.116482	117.32	5.14052403805556	4.954739059	5.32	69.1798143266667	62.74	81.44851255	18.59737393	16.77	21.35613082
"Forest "	118	"PI_dist"	242.079538076667	188.1	322.74	1.09883193103333	0.68	1.55	111.697036812167	90.65130292	140.52	4.84958071055	3.906278467	5.91	102.083281591667	49.91	142.84	22.349973694	16.68	31.98
"Grassland"	118	"PI_dist"	209.006620994444	201.77	219.1690305	1.18200075194444	0.896438541	1.4	114.724913572222	111.120905	118.37	5.19410808511111	5.007287405	5.38	69.3087802055555	62.9	81.56946267	18.59737393	16.77	21.35613082
"Forest "	119	"PI_dist"	243.360084126667	189.49	324.29	1.10441673113333	0.68	1.56	112.716905824667	91.50917475	141.87	4.89913744241667	3.946791356	5.97	102.290150435	50.19	142.98	22.349973694	16.68	31.98
"Grassland"	119	"PI_dist"	210.207388155556	203.03	220.3274601	1.18723915322222	0.900313338	1.41	115.734336225	112.1055928	119.4	5.24658194855556	5.059007758	5.43	69.4424124602778	63.07	81.69516842	18.59737393	16.77	21.35613082
"Forest "	120	"PI_dist"	244.622698238333	190.85	325.83	1.10747892398333	0.68	1.57	113.717014507667	92.35163407	143.2	4.9484163742	3.986751075	6.04	102.499148075	50.46	143.12	22.349973694	16.68	31.98
"Grassland"	120	"PI_dist"	211.392157997222	204.28	221.4698674	1.19210073069444	0.904070608	1.41	116.724142572222	113.0706965	120.41	5.29850122302778	5.109900132	5.48	69.5805950963889	63.24	81.82547011	18.59737393	16.77	21.35613082
"Forest "	121	"PI_dist"	245.870546958333	192.2	327.35	1.11301926513333	0.69	1.57	114.698712269667	93.17875719	144.5	4.99574971218333	4.026151585	6.1	102.712425346667	50.74	143.27	22.349973694	16.68	31.98
"Grassland"	121	"PI_dist"	212.560948219444	205.51	222.5962949	1.19631095525	0.907715486	1.42	117.693626522222	114.0164043	121.4	5.3493110015	5.159965461	5.53	69.7240480338889	63.42	81.96021145	18.59737393	16.77	21.35613082
"Forest "	122	"PI_dist"	247.100966266667	193.53	328.85	1.11653845823333	0.69	1.58	115.662017635167	93.99062727	145.79	5.04346984566667	4.064987795	6.16	102.927633303333	51.03	143.42	22.349973694	16.68	31.98
"Grassland"	122	"PI_dist"	213.713230758333	206.72	223.7068097	1.20181738791667	0.911250923	1.43	118.643477836111	114.9429061	122.36	5.39984574425	5.209205383	5.58	69.8726603102778	63.6	82.09923956	18.59737393	16.77	21.35613082
"Forest "	123	"PI_dist"	248.315628155	194.84	330.34	1.12087046478333	0.69	1.59	116.606784807	94.78734492	147.05	5.09007600798333	4.103255526	6.22	103.146923175	51.31	143.58	22.349973694	16.68	31.98
"Grassland"	123	"PI_dist"	214.849875694444	207.92	224.801482	1.20556719044444	0.914680887	1.43	119.573837413889	115.8504104	123.31	5.44899595725	5.257622304	5.63	70.0243789841667	63.79	82.24240488	18.59737393	16.77	21.35613082
"Forest "	124	"PI_dist"	249.513372638333	196.13	331.8	1.12501576873333	0.69	1.59	117.532535829167	95.56901669	148.28	5.13623425296667	4.140951419	6.28	103.369446426667	51.6	143.74	22.349973694	16.68	31.98
"Grassland"	124	"PI_dist"	215.971200597222	209.1	225.8803866	1.21034025269444	0.91800803	1.44	120.485124927778	116.7391272	124.24	5.49731917702778	5.305219217	5.68	70.1815978797222	63.98	82.38956093	18.59737393	16.77	21.35613082
"Forest "	125	"PI_dist"	250.69570915	197.41	333.24	1.12880833245	0.7	1.6	118.440961645	96.33575488	149.5	5.18094411285	4.178072822	6.34	103.593188033333	51.89	143.9	22.349973694	16.68	31.98
"Grassland"	125	"PI_dist"	217.075033352778	210.26	226.9436236	1.21419493852778	0.921234659	1.44	121.3772114	117.6092678	125.15	5.54509552475	5.351999583	5.73	70.342268675	64.17	82.54056458	18.59737393	16.77	21.35613082
"Forest "	126	"PI_dist"	251.860984218333	198.66	334.66	1.13241561455	0.7	1.6	119.331089762167	97.08768818	150.69	5.22587194583333	4.214617861	6.39	103.820466536667	52.19	144.07	22.349973694	16.68	31.98
"Grassland"	126	"PI_dist"	218.164495572222	211.41	227.9913156	1.2182458455	0.924364556	1.45	122.249980247222	118.4610626	126.04	5.59232782927778	5.397967524	5.78	70.5074010566667	64.37	82.69527617	18.59737393	16.77	21.35613082
"Forest "	127	"PI_dist"	253.011210713333	199.9	336.07	1.13650456338333	0.7	1.61	120.203947505	97.82496101	151.86	5.27018425103333	4.250585474	6.45	104.050767366667	52.48	144.24	22.349973694	16.68	31.98
"Grassland"	127	"PI_dist"	219.238259283333	212.54	229.0235474	1.22193850855556	0.927401891	1.45	123.104698325	119.2947595	126.91	5.63790816816667	5.443127924	5.83	70.6760625833333	64.5290374	82.85355872	18.59737393	16.77	21.35613082
"Forest "	128	"PI_dist"	254.14473763	201.12	337.45	1.14007587606667	0.7	1.61	121.0583975975	98.54770046	153.01	5.31238096546667	4.285975072	6.51	104.282909498333	52.78	144.42	22.349973694	16.68	31.98
"Grassland"	128	"PI_dist"	220.296119088889	213.65	230.040472	1.22583175166667	0.930346226	1.45	123.941528361111	120.110573	127.76	5.68322881377778	5.487485725	5.87	70.8487117933333	64.68009756	83.01527878	18.59737393	16.77	21.35613082
"Forest "	129	"PI_dist"	255.261416071667	202.31	338.82	1.14313005451667	0.71	1.62	121.896304686	99.25607115	154.14	5.35512884015	4.320786828	6.56	104.517378803333	53.08	144.6	22.349973694	16.68	31.98
"Grassland"	129	"PI_dist"	221.3387108	214.75	231.0422015	1.22964980930556	0.933203772	1.46	124.759805955556	120.9087709	128.59	5.72746031133333	5.531046755	5.92	71.0246985616667	64.83533638	83.18030576	18.59737393	16.77	21.35613082
"Forest "	130	"PI_dist"	256.364430391667	203.5	340.17	1.14733415205	0.71	1.62	122.716699801667	99.9502196	155.25	5.39726138413333	4.355021428	6.62	104.754494698333	53.38	144.78	22.349973694	16.68	31.98
"Grassland"	130	"PI_dist"	222.365556077778	215.83	232.0288754	1.23311669541667	0.935974602	1.46	125.560250694444	121.689587	129.41	5.77088444511111	5.573817022	5.96	71.20476366	64.99460443	83.34851205	18.59737393	16.77	21.35613082
"Forest "	131	"PI_dist"	257.450801951667	204.66	341.49	1.1493555611	0.71	1.63	123.52028364	100.6303075	156.33	5.43827888866667	4.388680069	6.67	104.992910168333	53.68	144.96	22.349973694	16.68	31.98
"Grassland"	131	"PI_dist"	223.377582008333	216.9	233.0006562	1.23651340019444	0.938661929	1.47	126.342205647222	122.4532737	130.2	5.81378336233333	5.615802951	6	71.3874279005556	65.15775582	83.51977334	18.59737393	16.77	21.35613082
"Forest "	132	"PI_dist"	258.522219543333	205.81	342.8	1.15336139603333	0.71	1.63	124.306090911667	101.2965112	157.4	5.47834842765	4.421764588	6.72	105.23411178	53.99	145.15	22.349973694	16.68	31.98
"Grassland"	132	"PI_dist"	224.374328322222	217.95	233.9576884	1.24039735011111	0.941269757	1.47	127.108069816667	123.2001016	130.98	5.85616177569444	5.657011608	6.05	71.5739921252778	65.32464843	83.69396815	18.59737393	16.77	21.35613082
"Forest "	133	"PI_dist"	259.57720504	206.93	344.09	1.1563519675	0.71	1.63	125.07682258	101.9489992	158.44	5.5176371532	4.454277263	6.77	105.476919643333	54.3	145.34	22.349973694	16.68	31.98
"Grassland"	133	"PI_dist"	225.356720244444	218.98	234.9001221	1.24338104466667	0.943799173	1.48	127.856903811111	123.9303244	131.74	5.89719118961111	5.697450274	6.09	71.7627036013889	65.49514336	83.87097775	18.59737393	16.77	21.35613082
"Forest "	134	"PI_dist"	260.61828269	208.05	345.36	1.15916118965	0.72	1.64	125.830348078333	102.5879437	159.46	5.55614563485	4.486220744	6.82	105.721820756667	54.6	145.54	22.349973694	16.68	31.98
"Grassland"	134	"PI_dist"	226.324582186111	220	235.8281321	1.24630042416667	0.946252069	1.48	128.588886183333	124.6441975	132.49	5.9374322175	5.737126445	6.13	71.9545894311111	65.6691049	84.05068651	18.59737393	16.77	21.35613082
"Forest "	135	"PI_dist"	261.644144186667	209.14	346.62	1.16162280373333	0.72	1.64	126.568704116667	103.2135312	160.46	5.59470786876667	4.517598185	6.87	105.967969036667	54.91	145.74	22.349973694	16.68	31.98
"Grassland"	135	"PI_dist"	227.277185141667	221.01	236.7418757	1.24999052638889	0.948632104	1.48	129.304473875	125.3419944	133.22	5.97744574686111	5.776048116	6.17	72.1492899566667	65.84640089	84.23298147	18.59737393	16.77	21.35613082
"Forest "	136	"PI_dist"	262.654815546667	210.22	347.85	1.16507062733333	0.72	1.65	127.290928023333	103.8259399	161.45	5.63182458725	4.54841309	6.92	106.216351946667	55.22	145.94	22.349973694	16.68	31.98
"Grassland"	136	"PI_dist"	228.216303644444	222	237.6415359	1.25278688566667	0.950940266	1.49	130.004124775	126.0239726	133.93	6.01640391694444	5.814223432	6.21	72.3470030213889	66.02690218	84.4177526	18.59737393	16.77	21.35613082
"Forest "	137	"PI_dist"	263.65082229	211.28	349.07	1.16750485703333	0.72	1.65	127.99772329	104.4253625	162.41	5.66916326145	4.578669381	6.97	106.466957188333	55.53	146.14	22.349973694	16.68	31.98
"Grassland"	137	"PI_dist"	229.140374647222	222.97	238.5272587	1.25496801608333	0.953179992	1.49	130.686902977778	126.6904082	134.62	6.05403459844444	5.851660946	6.25	72.5468173391667	66.21048305	84.60489221	18.59737393	16.77	21.35613082
"Forest "	138	"PI_dist"	264.632192406667	212.32	350.27	1.16992616536667	0.72	1.65	128.688795133333	105.0119723	163.35	5.70522474685	4.608371162	7.02	106.718606001667	55.84	146.35	22.349973694	16.68	31.98
"Grassland"	138	"PI_dist"	230.051457808333	223.93	239.3992583	1.25848152527778	0.955350628	1.49	131.354657611111	127.3415444	135.3	6.09201018619444	5.888369079	6.29	72.7497678961111	66.39702035	84.79429582	18.59737393	16.77	21.35613082
"Forest "	139	"PI_dist"	265.600454398333	213.35	351.45	1.1721681954	0.72	1.66	129.364682618333	105.5859788	164.27	5.74067665845	4.637523057	7.07	106.972119896667	56.16	146.56	22.349973694	16.68	31.98
"Grassland"	139	"PI_dist"	230.947447216667	224.87	240.2576879	1.26166186691667	0.957458322	1.5	132.006738394444	127.9776778	135.96	6.1283923105	5.924356993	6.32	72.9541140530556	66.58639472	84.98586127	18.59737393	16.77	21.35613082
"Forest "	140	"PI_dist"	266.55363526	214.37	352.62	1.17506449063333	0.73	1.66	130.026756536667	106.147561	165.18	5.77518663575	4.666129865	7.11	107.225987236667	56.47	146.77	22.349973694	16.68	31.98
"Grassland"	140	"PI_dist"	231.830672683333	225.8	241.1027304	1.26339898377778	0.959501556	1.5	132.644707163889	128.5990544	136.61	6.16457583447222	5.959633667	6.36	73.1620056630556	66.77848928	85.17948891	18.59737393	16.77	21.35613082
"Forest "	141	"PI_dist"	267.492597581667	215.36	353.77	1.17694887598333	0.73	1.66	130.673056015	106.6969119	166.06	5.80925570761667	4.694196603	7.16	107.481696621667	56.79	146.98	22.349973694	16.68	31.98
"Grassland"	141	"PI_dist"	232.699307880556	226.72	241.9345727	1.26591724533333	0.961483119	1.5	133.266522011111	129.20594	137.24	6.19917802094444	5.994208257	6.39	73.3705944644444	66.97319012	85.37508175	18.59737393	16.77	21.35613082
"Forest "	142	"PI_dist"	268.418038068333	216.35	354.9	1.17948846245	0.73	1.67	131.30562074	107.2342274	166.93	5.84255162711667	4.721728592	7.2	107.738736878333	57.1	147.2	22.349973694	16.68	31.98
"Grassland"	142	"PI_dist"	233.556529666667	227.62	242.7534062	1.26894081641667	0.963405316	1.51	133.87486455	129.7986025	137.86	6.23414962711111	6.028090179	6.43	73.5817562886111	67.17038633	85.57254541	18.59737393	16.77	21.35613082
"Forest "	143	"PI_dist"	269.32915423	217.31	356.01	1.18151701561667	0.73	1.67	131.924490911667	107.759706	167.78	5.87557553298333	4.748731421	7.25	107.997430405	57.42	147.42	22.349973694	16.68	31.98
"Grassland"	143	"PI_dist"	234.398851405556	228.51	243.5594269	1.27108270405556	0.965270353	1.51	134.467973294444	130.3773117	138.47	6.26755266597222	6.06128906	6.46	73.7954243619444	67.36996995	85.77178807	18.59737393	16.77	21.35613082
"Forest "	144	"PI_dist"	270.227808416667	218.26	357.11	1.18453459438333	0.73	1.67	132.529038376667	108.2735487	168.61	5.9074952653	4.775210933	7.29	108.256766485	57.73	147.64	22.349973694	16.68	31.98
"Grassland"	144	"PI_dist"	235.228887377778	229.38	244.3527959	1.27345418016667	0.967080409	1.51	135.047965380556	130.942339	139.06	6.30106028941667	6.093814732	6.5	74.0107002661111	67.57183591	85.97271992	18.59737393	16.77	21.35613082
"Forest "	145	"PI_dist"	271.112864203333	219.2	358.19	1.18554164833333	0.73	1.68	133.120302258333	108.7759373	169.42	5.93914534486667	4.801172982	7.33	108.51756792	58.05	147.86	22.349973694	16.68	31.98
"Grassland"	145	"PI_dist"	236.046757630556	230.25	245.1337231	1.2755018335	0.968834504	1.51	135.613349155556	131.4939243	139.63	6.33356781666667	6.12567674	6.53	74.22668712	67.77588135	86.1752538	18.59737393	16.77	21.35613082
"Forest "	146	"PI_dist"	271.984852505	220.12	359.26	1.18787182033333	0.73	1.68	133.697655546667	109.2670786	170.22	5.97002701323333	4.826623704	7.37	108.778657771667	58.37	148.09	22.349973694	16.68	31.98
"Grassland"	146	"PI_dist"	236.850918288889	231.09	245.9023813	1.27750464891667	0.970537116	1.52	136.165412380556	132.032345	140.19	6.36508188286111	6.156885047	6.56	74.4461009961111	67.98200657	86.37930469	18.59737393	16.77	21.35613082
"Forest "	147	"PI_dist"	272.844470626667	221.03	360.31	1.18985877666667	0.73	1.68	134.261804021667	109.7471601	171	6.0006415292	4.851569339	7.41	109.041692606667	58.69	148.32	22.349973694	16.68	31.98
"Grassland"	147	"PI_dist"	237.643990286111	231.93	246.6589713	1.28001974772222	0.972187855	1.52	136.704328052778	132.5578465	140.74	6.39644241091667	6.187449488	6.59	74.6658261558333	68.19011414	86.58479002	18.59737393	16.77	21.35613082
"Forest "	148	"PI_dist"	273.690750011667	221.92	361.34	1.19233619053333	0.74	1.69	134.813954028333	110.216383	171.76	6.0298235229	4.876016308	7.45	109.304829241667	59	148.55	22.349973694	16.68	31.98
"Grassland"	148	"PI_dist"	238.423876080556	232.7394657	247.4036787	1.28165966513889	0.973789797	1.52	137.231104472222	133.0706947	141.27	6.42682278463889	6.217380114	6.62	74.8869152366667	68.40010949	86.7916294	18.59737393	16.77	21.35613082
"Forest "	149	"PI_dist"	274.52488711	222.81	362.36	1.19347082315	0.74	1.69	135.352476938333	110.6749404	172.5	6.05924097025	4.899971154	7.49	109.568558021667	59.32	148.78	22.349973694	16.68	31.98
"Grassland"	149	"PI_dist"	239.192358022222	233.5020314	248.1366762	1.28409146233333	0.975343758	1.52	137.745073958333	133.5711412	141.8	6.45650743952778	6.246686973	6.65	75.1101445633333	68.61190043	86.99974436	18.59737393	16.77	21.35613082
"Forest "	150	"PI_dist"	275.345746186667	223.67	363.36	1.19609640523333	0.74	1.69	135.879411418333	111.1230173	173.23	6.08822852403333	4.923440418	7.53	109.833536148333	59.64	149.01	22.349973694	16.68	31.98
"Grassland"	150	"PI_dist"	239.948724125	234.2531332	248.8581649	1.2862058675	0.976849977	1.53	138.245016066667	134.0594242	142.31	6.48578078552778	6.275379931	6.68	75.3343474861111	68.82539699	87.20905881	18.59737393	16.77	21.35613082
"Forest "	151	"PI_dist"	276.15569229	224.52	364.35	1.1973799603	0.74	1.69	136.393630053333	111.560813	173.95	6.1156208731	4.946430822	7.57	110.098754375	59.96	149.25	22.349973694	16.68	31.98
"Grassland"	151	"PI_dist"	240.693655122222	234.9929601	249.5683305	1.28772659408333	0.978311672	1.53	138.734434902778	134.5358031	142.8	6.51464959033333	6.303469101	6.71	75.5603034436111	69.0405119	87.41949876	18.59737393	16.77	21.35613082
"Forest "	152	"PI_dist"	276.953756775	225.36	365.32	1.1989884392	0.74	1.7	136.895838241667	111.9885183	174.64	6.14291938851667	4.96894919	7.6	110.36520368	60.28	149.49	22.349973694	16.68	31.98
"Grassland"	152	"PI_dist"	241.426718577778	235.7216871	250.2673664	1.28948825063889	0.979729699	1.53	139.21155355	135.0005234	143.29	6.54284283658333	6.33096459	6.74	75.7865711233333	69.2571602	87.63099234	18.59737393	16.77	21.35613082
"Forest "	153	"PI_dist"	277.739469338333	226.19	366.28	1.20092185993333	0.74	1.7	137.387073118333	112.4063273	175.33	6.17029211508333	4.991002436	7.64	110.63187522	60.59	149.72	22.349973694	16.68	31.98
"Grassland"	153	"PI_dist"	242.149139894444	236.4394964	250.9554326	1.29176860519444	0.981105884	1.53	139.676252841667	135.4538344	143.76	6.57008946047222	6.357876559	6.77	76.0142106088889	69.47525935	87.84346932	18.59737393	16.77	21.35613082
"Forest "	154	"PI_dist"	278.513694291667	227.01	367.23	1.20234732693333	0.74	1.7	137.866205853333	112.8144152	175.99	6.19524042571667	5.012597375	7.67	110.898760326667	60.91	149.96	22.349973694	16.68	31.98
"Grassland"	154	"PI_dist"	242.860206783333	237.1465391	251.6327396	1.29318086311111	0.982439145	1.53	140.130361519444	135.8959556	144.22	6.59722941502778	6.384214813	6.8	76.2428943861111	69.6947286	88.05686181	18.59737393	16.77	21.35613082
"Forest "	155	"PI_dist"	279.276462055	227.81	368.16	1.20376496118333	0.74	1.7	138.334273776667	113.2129826	176.64	6.22193238993333	5.033741023	7.71	111.166850565	61.23	150.21	22.349973694	16.68	31.98
"Grassland"	155	"PI_dist"	243.560314925	237.8430142	252.2994418	1.29511424375	0.98373393	1.54	140.572649719444	136.3271459	144.67	6.62315833047222	6.40998953	6.82	76.4725742658333	69.91548996	88.2711035	18.59737393	16.77	21.35613082
"Forest "	156	"PI_dist"	280.028136361667	228.6	369.07	1.20534177193333	0.74	1.7	138.790813843333	113.6022003	177.28	6.24686939665	5.054440301	7.74	111.434970988333	61.55	150.45	22.349973694	16.68	31.98
