Land_use	Pit_number	Modelling	Total_SOC_stock_tha_without_cummulative_changes	DPM_stock_tha	RPM_stock_tha	BIO_stock_tha	HUM_stock_tha	IOM_stock_tha	Year 	Month
Forest 	2	PI_dist	104.88	0.01	31.86	2.33	54	16.68	18	9
Forest 	2	PI_dist	104.67	0.01	31.68	2.32	53.98	16.68	18	10
Forest 	2	PI_dist	104.51	0	31.56	2.31	53.96	16.68	18	11
Forest 	2	PI_dist	104.41	0	31.48	2.31	53.93	16.68	18	12
Forest 	2	PI_dist	104.34	0	31.43	2.31	53.91	16.68	19	1
Forest 	2	PI_dist	104.27	0	31.38	2.31	53.89	16.68	19	2
Forest 	2	PI_dist	104.2	0	31.33	2.31	53.87	16.68	19	3
Forest 	2	PI_dist	104.11	0	31.27	2.3	53.85	16.68	19	4
Forest 	2	PI_dist	104	0.01	31.18	2.3	53.83	16.68	19	5
Forest 	2	PI_dist	103.85	0.01	31.06	2.29	53.81	16.68	19	6
Forest 	2	PI_dist	103.64	0.01	30.88	2.28	53.79	16.68	19	7
Forest 	2	PI_dist	103.38	0.01	30.66	2.27	53.76	16.68	19	8
Forest 	2	PI_dist	103.14	0.01	30.46	2.26	53.74	16.68	19	9
Forest 	2	PI_dist	102.94	0.01	30.29	2.25	53.72	16.68	19	10
Forest 	2	PI_dist	102.79	0	30.17	2.24	53.69	16.68	19	11
Forest 	2	PI_dist	102.69	0	30.1	2.24	53.67	16.68	19	12
Forest 	2	PI_dist	102.62	0	30.05	2.24	53.65	16.68	20	1
Forest 	2	PI_dist	102.55	0	30	2.23	53.63	16.68	20	2
Forest 	2	PI_dist	102.48	0	29.95	2.23	53.61	16.68	20	3
Forest 	2	PI_dist	102.4	0	29.89	2.23	53.59	16.68	20	4
Forest 	2	PI_dist	102.3	0.01	29.81	2.23	53.57	16.68	20	5
Forest 	2	PI_dist	102.15	0.01	29.69	2.22	53.55	16.68	20	6
Forest 	2	PI_dist	101.94	0.01	29.52	2.21	53.53	16.68	20	7
Forest 	2	PI_dist	101.7	0.01	29.32	2.2	53.5	16.68	20	8
Forest 	2	PI_dist	101.47	0.01	29.12	2.18	53.48	16.68	20	9
Forest 	2	PI_dist	101.27	0.01	28.96	2.17	53.45	16.68	20	10
Forest 	2	PI_dist	101.13	0.01	28.84	2.17	53.43	16.68	20	11
Forest 	2	PI_dist	101.04	0	28.78	2.17	53.41	16.68	20	12
Forest 	2	PI_dist	100.97	0	28.73	2.16	53.39	16.68	21	1
Forest 	2	PI_dist	100.9	0	28.68	2.16	53.37	16.68	21	2
Forest 	2	PI_dist	100.83	0	28.64	2.16	53.35	16.68	21	3
Forest 	2	PI_dist	100.76	0.01	28.58	2.16	53.33	16.68	21	4
Forest 	2	PI_dist	100.66	0.01	28.51	2.16	53.31	16.68	21	5
Forest 	2	PI_dist	100.51	0.01	28.39	2.15	53.28	16.68	21	6
Forest 	2	PI_dist	100.32	0.01	28.23	2.14	53.26	16.68	21	7
Forest 	2	PI_dist	100.08	0.01	28.04	2.13	53.23	16.68	21	8
Forest 	2	PI_dist	99.86	0.01	27.85	2.11	53.21	16.68	21	9
Forest 	2	PI_dist	99.67	0.01	27.69	2.1	53.18	16.68	21	10
Forest 	2	PI_dist	99.53	0.01	27.59	2.1	53.16	16.68	21	11
Forest 	2	PI_dist	99.44	0	27.52	2.1	53.14	16.68	21	12
Forest 	2	PI_dist	99.37	0	27.47	2.09	53.12	16.68	22	1
Forest 	2	PI_dist	99.31	0	27.43	2.09	53.1	16.68	22	2
Forest 	2	PI_dist	99.24	0	27.39	2.09	53.08	16.68	22	3
Forest 	2	PI_dist	99.17	0.01	27.34	2.09	53.06	16.68	22	4
Forest 	2	PI_dist	99.07	0.01	27.26	2.09	53.04	16.68	22	5
Forest 	2	PI_dist	98.94	0.01	27.15	2.08	53.01	16.68	22	6
Forest 	2	PI_dist	98.75	0.01	27	2.07	52.99	16.68	22	7
Forest 	2	PI_dist	98.52	0.01	26.82	2.06	52.96	16.68	22	8
Forest 	2	PI_dist	98.31	0.01	26.63	2.05	52.94	16.68	22	9
Forest 	2	PI_dist	98.13	0.01	26.49	2.04	52.91	16.68	22	10
Forest 	2	PI_dist	97.99	0.01	26.39	2.03	52.89	16.68	22	11
Forest 	2	PI_dist	97.91	0.01	26.32	2.03	52.87	16.68	22	12
Forest 	2	PI_dist	97.84	0	26.28	2.03	52.85	16.68	23	1
Forest 	2	PI_dist	97.78	0	26.24	2.03	52.83	16.68	23	2
Forest 	2	PI_dist	97.72	0	26.2	2.03	52.81	16.68	23	3
Forest 	2	PI_dist	97.64	0.01	26.15	2.02	52.79	16.68	23	4
Forest 	2	PI_dist	97.55	0.01	26.08	2.02	52.76	16.68	23	5
Forest 	2	PI_dist	97.42	0.01	25.98	2.01	52.74	16.68	23	6
Forest 	2	PI_dist	97.24	0.01	25.83	2.01	52.72	16.68	23	7
Forest 	2	PI_dist	97.02	0.01	25.65	1.99	52.69	16.68	23	8
Forest 	2	PI_dist	96.81	0.01	25.48	1.98	52.66	16.68	23	9
Forest 	2	PI_dist	96.64	0.01	25.34	1.97	52.64	16.68	23	10
Forest 	2	PI_dist	96.51	0.01	25.24	1.97	52.61	16.68	23	11
Forest 	2	PI_dist	96.43	0.01	25.18	1.96	52.59	16.68	23	12
Forest 	2	PI_dist	96.36	0.01	25.14	1.96	52.57	16.68	24	1
Forest 	2	PI_dist	96.3	0	25.1	1.96	52.55	16.68	24	2
Forest 	2	PI_dist	96.24	0	25.06	1.96	52.53	16.68	24	3
Forest 	2	PI_dist	96.17	0.01	25.02	1.96	52.51	16.68	24	4
Forest 	2	PI_dist	96.08	0.01	24.95	1.96	52.49	16.68	24	5
Forest 	2	PI_dist	95.95	0.01	24.85	1.95	52.46	16.68	24	6
Forest 	2	PI_dist	95.78	0.01	24.71	1.94	52.44	16.68	24	7
Forest 	2	PI_dist	95.57	0.01	24.54	1.93	52.41	16.68	24	8
Forest 	2	PI_dist	95.37	0.01	24.38	1.92	52.38	16.68	24	9
Forest 	2	PI_dist	95.21	0.01	24.25	1.91	52.36	16.68	24	10
Forest 	2	PI_dist	95.08	0.01	24.15	1.9	52.34	16.68	24	11
Forest 	2	PI_dist	95	0.01	24.1	1.9	52.31	16.68	24	12
Forest 	2	PI_dist	94.94	0.01	24.06	1.9	52.29	16.68	25	1
Forest 	2	PI_dist	94.88	0.01	24.02	1.9	52.27	16.68	25	2
Forest 	2	PI_dist	94.82	0	23.98	1.9	52.25	16.68	25	3
Forest 	2	PI_dist	94.75	0.01	23.94	1.9	52.23	16.68	25	4
Forest 	2	PI_dist	94.67	0.01	23.88	1.89	52.21	16.68	25	5
Forest 	2	PI_dist	94.54	0.01	23.78	1.89	52.19	16.68	25	6
Forest 	2	PI_dist	94.38	0.01	23.65	1.88	52.16	16.68	25	7
Forest 	2	PI_dist	94.18	0.01	23.49	1.87	52.13	16.68	25	8
Forest 	2	PI_dist	93.98	0.01	23.33	1.86	52.1	16.68	25	9
Forest 	2	PI_dist	93.82	0.01	23.21	1.85	52.08	16.68	25	10
Forest 	2	PI_dist	93.7	0.01	23.12	1.84	52.05	16.68	25	11
Forest 	2	PI_dist	93.62	0.01	23.06	1.84	52.03	16.68	25	12
Forest 	2	PI_dist	93.56	0.01	23.03	1.84	52.01	16.68	26	1
Forest 	2	PI_dist	93.51	0.01	22.99	1.84	51.99	16.68	26	2
Forest 	2	PI_dist	93.45	0	22.95	1.84	51.97	16.68	26	3
Forest 	2	PI_dist	93.39	0.01	22.91	1.84	51.95	16.68	26	4
Forest 	2	PI_dist	93.3	0.01	22.85	1.83	51.93	16.68	26	5
Forest 	2	PI_dist	93.18	0.01	22.76	1.83	51.9	16.68	26	6
Forest 	2	PI_dist	93.02	0.01	22.64	1.82	51.88	16.68	26	7
Forest 	2	PI_dist	92.83	0.01	22.48	1.81	51.85	16.68	26	8
Forest 	2	PI_dist	92.64	0.01	22.34	1.8	51.82	16.68	26	9
Forest 	2	PI_dist	92.49	0.01	22.22	1.79	51.8	16.68	26	10
Forest 	2	PI_dist	92.37	0.01	22.13	1.78	51.77	16.68	26	11
Forest 	2	PI_dist	92.3	0.01	22.08	1.78	51.75	16.68	26	12
Forest 	2	PI_dist	92.24	0.01	22.04	1.78	51.73	16.68	27	1
Forest 	2	PI_dist	92.18	0.01	22.01	1.78	51.71	16.68	27	2
Forest 	2	PI_dist	92.13	0.01	21.97	1.78	51.69	16.68	27	3
Forest 	2	PI_dist	92.08	0.01	21.94	1.78	51.67	16.68	27	4
Forest 	2	PI_dist	92.01	0.01	21.89	1.78	51.64	16.68	27	5
Forest 	2	PI_dist	91.9	0.01	21.82	1.77	51.62	16.68	27	6
Forest 	2	PI_dist	91.75	0.01	21.7	1.76	51.59	16.68	27	7
Forest 	2	PI_dist	91.58	0.01	21.57	1.75	51.57	16.68	27	8
Forest 	2	PI_dist	91.41	0.01	21.43	1.74	51.54	16.68	27	9
Forest 	2	PI_dist	91.27	0.02	21.33	1.73	51.51	16.68	27	10
Forest 	2	PI_dist	91.16	0.01	21.24	1.73	51.49	16.68	27	11
Forest 	2	PI_dist	91.08	0.01	21.19	1.73	51.47	16.68	27	12
Forest 	2	PI_dist	91.02	0.01	21.16	1.73	51.45	16.68	28	1
Forest 	2	PI_dist	90.97	0.01	21.13	1.72	51.42	16.68	28	2
Forest 	2	PI_dist	90.91	0.01	21.09	1.72	51.4	16.68	28	3
Forest 	2	PI_dist	90.88	0.02	21.07	1.72	51.38	16.68	28	4
Forest 	2	PI_dist	90.82	0.02	21.04	1.72	51.36	16.68	28	5
Forest 	2	PI_dist	90.73	0.02	20.97	1.71	51.34	16.68	28	6
Forest 	2	PI_dist	90.59	0.02	20.87	1.71	51.31	16.68	28	7
Forest 	2	PI_dist	90.43	0.03	20.75	1.7	51.28	16.68	28	8
Forest 	2	PI_dist	90.28	0.03	20.63	1.69	51.25	16.68	28	9
Forest 	2	PI_dist	90.15	0.03	20.54	1.68	51.23	16.68	28	10
Forest 	2	PI_dist	90.04	0.02	20.46	1.68	51.2	16.68	28	11
Forest 	2	PI_dist	89.97	0.02	20.41	1.67	51.18	16.68	28	12
Forest 	2	PI_dist	89.91	0.02	20.38	1.67	51.16	16.68	29	1
Forest 	2	PI_dist	89.86	0.02	20.34	1.67	51.14	16.68	29	2
Forest 	2	PI_dist	89.8	0.02	20.31	1.67	51.12	16.68	29	3
Forest 	2	PI_dist	89.78	0.03	20.3	1.67	51.1	16.68	29	4
Forest 	2	PI_dist	89.73	0.03	20.28	1.67	51.08	16.68	29	5
Forest 	2	PI_dist	89.65	0.04	20.22	1.66	51.05	16.68	29	6
Forest 	2	PI_dist	89.53	0.04	20.14	1.66	51.02	16.68	29	7
Forest 	2	PI_dist	89.39	0.04	20.03	1.65	51	16.68	29	8
Forest 	2	PI_dist	89.24	0.04	19.92	1.64	50.97	16.68	29	9
Forest 	2	PI_dist	89.13	0.04	19.84	1.63	50.94	16.68	29	10
Forest 	2	PI_dist	89.02	0.03	19.76	1.63	50.92	16.68	29	11
Forest 	2	PI_dist	88.95	0.03	19.72	1.62	50.9	16.68	29	12
Forest 	2	PI_dist	88.89	0.03	19.69	1.62	50.88	16.68	30	1
Forest 	2	PI_dist	88.84	0.03	19.65	1.62	50.85	16.68	30	2
Forest 	2	PI_dist	88.79	0.03	19.62	1.62	50.83	16.68	30	3
Forest 	2	PI_dist	88.77	0.04	19.62	1.62	50.81	16.68	30	4
Forest 	2	PI_dist	88.74	0.04	19.61	1.62	50.79	16.68	30	5
Forest 	2	PI_dist	88.67	0.05	19.56	1.61	50.77	16.68	30	6
Forest 	2	PI_dist	88.57	0.05	19.49	1.61	50.74	16.68	30	7
Forest 	2	PI_dist	88.43	0.05	19.39	1.6	50.71	16.68	30	8
Forest 	2	PI_dist	88.3	0.05	19.3	1.59	50.68	16.68	30	9
Forest 	2	PI_dist	88.2	0.05	19.23	1.58	50.66	16.68	30	10
Forest 	2	PI_dist	88.09	0.04	19.16	1.58	50.63	16.68	30	11
Forest 	2	PI_dist	88.02	0.04	19.11	1.58	50.61	16.68	30	12
Forest 	2	PI_dist	87.97	0.04	19.08	1.58	50.59	16.68	31	1
Forest 	2	PI_dist	87.92	0.04	19.05	1.58	50.57	16.68	31	2
Forest 	2	PI_dist	87.87	0.04	19.02	1.58	50.55	16.68	31	3
Forest 	2	PI_dist	87.86	0.05	19.03	1.57	50.53	16.68	31	4
Forest 	2	PI_dist	87.84	0.05	19.03	1.57	50.51	16.68	31	5
Forest 	2	PI_dist	87.79	0.06	18.99	1.57	50.48	16.68	31	6
Forest 	2	PI_dist	87.69	0.06	18.93	1.56	50.46	16.68	31	7
Forest 	2	PI_dist	87.57	0.06	18.85	1.55	50.43	16.68	31	8
Forest 	2	PI_dist	87.45	0.06	18.77	1.54	50.4	16.68	31	9
Forest 	2	PI_dist	87.36	0.06	18.71	1.54	50.37	16.68	31	10
Forest 	2	PI_dist	87.26	0.05	18.64	1.53	50.35	16.68	31	11
Forest 	2	PI_dist	87.19	0.05	18.59	1.53	50.33	16.68	31	12
Forest 	2	PI_dist	87.13	0.05	18.56	1.53	50.31	16.68	32	1
Forest 	2	PI_dist	87.08	0.05	18.53	1.53	50.29	16.68	32	2
Forest 	2	PI_dist	87.03	0.04	18.51	1.53	50.27	16.68	32	3
Forest 	2	PI_dist	87.04	0.06	18.52	1.53	50.25	16.68	32	4
Forest 	2	PI_dist	87.03	0.07	18.53	1.53	50.22	16.68	32	5
Forest 	2	PI_dist	86.98	0.07	18.51	1.53	50.2	16.68	32	6
Forest 	2	PI_dist	86.9	0.07	18.46	1.52	50.17	16.68	32	7
Forest 	2	PI_dist	86.79	0.07	18.38	1.51	50.15	16.68	32	8
Forest 	2	PI_dist	86.69	0.07	18.31	1.5	50.12	16.68	32	9
Forest 	2	PI_dist	86.61	0.07	18.27	1.5	50.09	16.68	32	10
Forest 	2	PI_dist	86.5	0.06	18.2	1.49	50.07	16.68	32	11
Forest 	2	PI_dist	86.44	0.06	18.15	1.49	50.05	16.68	32	12
Forest 	2	PI_dist	86.38	0.06	18.12	1.49	50.03	16.68	33	1
Forest 	2	PI_dist	86.33	0.06	18.1	1.49	50.01	16.68	33	2
Forest 	2	PI_dist	86.28	0.05	18.07	1.49	49.99	16.68	33	3
Forest 	2	PI_dist	86.3	0.07	18.1	1.49	49.96	16.68	33	4
Forest 	2	PI_dist	86.3	0.08	18.11	1.49	49.94	16.68	33	5
Forest 	2	PI_dist	86.27	0.08	18.1	1.49	49.92	16.68	33	6
Forest 	2	PI_dist	86.2	0.09	18.06	1.48	49.89	16.68	33	7
Forest 	2	PI_dist	86.1	0.08	18	1.47	49.86	16.68	33	8
Forest 	2	PI_dist	86	0.08	17.94	1.47	49.84	16.68	33	9
Forest 	2	PI_dist	85.94	0.09	17.9	1.46	49.81	16.68	33	10
Forest 	2	PI_dist	85.83	0.08	17.83	1.46	49.79	16.68	33	11
Forest 	2	PI_dist	85.76	0.07	17.79	1.46	49.77	16.68	33	12
Forest 	2	PI_dist	85.71	0.07	17.76	1.46	49.75	16.68	34	1
Forest 	2	PI_dist	85.66	0.06	17.73	1.46	49.72	16.68	34	2
Forest 	2	PI_dist	85.61	0.06	17.71	1.46	49.7	16.68	34	3
Forest 	2	PI_dist	85.64	0.08	17.74	1.45	49.68	16.68	34	4
Forest 	2	PI_dist	85.65	0.09	17.77	1.45	49.66	16.68	34	5
Forest 	2	PI_dist	85.63	0.1	17.76	1.45	49.64	16.68	34	6
Forest 	2	PI_dist	85.57	0.1	17.73	1.44	49.61	16.68	34	7
Forest 	2	PI_dist	85.48	0.1	17.68	1.44	49.58	16.68	34	8
Forest 	2	PI_dist	85.4	0.09	17.64	1.43	49.56	16.68	34	9
Forest 	2	PI_dist	85.34	0.1	17.61	1.43	49.53	16.68	34	10
Forest 	2	PI_dist	85.24	0.09	17.54	1.42	49.51	16.68	34	11
Forest 	2	PI_dist	85.17	0.08	17.5	1.42	49.49	16.68	34	12
Forest 	2	PI_dist	85.12	0.08	17.47	1.42	49.47	16.68	35	1
Forest 	2	PI_dist	85.07	0.07	17.44	1.42	49.45	16.68	35	2
Forest 	2	PI_dist	85.02	0.07	17.42	1.42	49.43	16.68	35	3
Forest 	2	PI_dist	85.06	0.09	17.46	1.42	49.41	16.68	35	4
Forest 	2	PI_dist	85.08	0.1	17.49	1.42	49.38	16.68	35	5
Forest 	2	PI_dist	85.07	0.11	17.5	1.42	49.36	16.68	35	6
Forest 	2	PI_dist	85.02	0.11	17.48	1.41	49.33	16.68	35	7
Forest 	2	PI_dist	84.94	0.11	17.44	1.4	49.31	16.68	35	8
Forest 	2	PI_dist	84.87	0.11	17.4	1.4	49.28	16.68	35	9
Forest 	2	PI_dist	84.83	0.11	17.39	1.39	49.25	16.68	35	10
Forest 	2	PI_dist	84.72	0.1	17.32	1.39	49.23	16.68	35	11
Forest 	2	PI_dist	84.65	0.09	17.28	1.39	49.21	16.68	35	12
Forest 	2	PI_dist	84.6	0.09	17.25	1.39	49.19	16.68	36	1
Forest 	2	PI_dist	84.55	0.08	17.22	1.39	49.17	16.68	36	2
Forest 	2	PI_dist	84.5	0.08	17.2	1.39	49.15	16.68	36	3
Forest 	2	PI_dist	84.55	0.1	17.25	1.39	49.13	16.68	36	4
Forest 	2	PI_dist	84.58	0.11	17.29	1.39	49.11	16.68	36	5
Forest 	2	PI_dist	84.58	0.12	17.31	1.39	49.08	16.68	36	6
Forest 	2	PI_dist	84.54	0.12	17.3	1.38	49.06	16.68	36	7
Forest 	2	PI_dist	84.47	0.12	17.27	1.38	49.03	16.68	36	8
Forest 	2	PI_dist	84.41	0.12	17.24	1.37	49	16.68	36	9
Forest 	2	PI_dist	84.38	0.12	17.23	1.37	48.98	16.68	36	10
Forest 	2	PI_dist	84.27	0.11	17.16	1.36	48.96	16.68	36	11
Forest 	2	PI_dist	84.2	0.1	17.12	1.36	48.94	16.68	36	12
Forest 	2	PI_dist	84.15	0.1	17.09	1.36	48.92	16.68	37	1
Forest 	2	PI_dist	84.1	0.09	17.07	1.36	48.9	16.68	37	2
Forest 	2	PI_dist	84.05	0.09	17.04	1.36	48.88	16.68	37	3
Forest 	2	PI_dist	84.11	0.11	17.1	1.36	48.86	16.68	37	4
Forest 	2	PI_dist	84.15	0.12	17.15	1.36	48.83	16.68	37	5
Forest 	2	PI_dist	84.16	0.13	17.18	1.36	48.81	16.68	37	6
Forest 	2	PI_dist	84.13	0.13	17.18	1.35	48.79	16.68	37	7
Forest 	2	PI_dist	84.08	0.13	17.16	1.35	48.76	16.68	37	8
Forest 	2	PI_dist	84.02	0.13	17.14	1.34	48.73	16.68	37	9
Forest 	2	PI_dist	84	0.13	17.14	1.34	48.71	16.68	37	10
Forest 	2	PI_dist	83.89	0.12	17.07	1.34	48.69	16.68	37	11
Forest 	2	PI_dist	83.82	0.11	17.03	1.34	48.66	16.68	37	12
Forest 	2	PI_dist	83.77	0.1	17	1.34	48.64	16.68	38	1
Forest 	2	PI_dist	83.72	0.1	16.98	1.34	48.63	16.68	38	2
Forest 	2	PI_dist	83.67	0.1	16.95	1.34	48.61	16.68	38	3
Forest 	2	PI_dist	83.74	0.12	17.02	1.34	48.59	16.68	38	4
Forest 	2	PI_dist	83.79	0.13	17.08	1.34	48.56	16.68	38	5
Forest 	2	PI_dist	83.81	0.14	17.11	1.33	48.54	16.68	38	6
Forest 	2	PI_dist	83.79	0.15	17.12	1.33	48.52	16.68	38	7
Forest 	2	PI_dist	83.75	0.14	17.11	1.33	48.49	16.68	38	8
Forest 	2	PI_dist	83.7	0.14	17.09	1.32	48.46	16.68	38	9
Forest 	2	PI_dist	83.69	0.14	17.1	1.32	48.44	16.68	38	10
Forest 	2	PI_dist	83.58	0.13	17.04	1.32	48.42	16.68	38	11
Forest 	2	PI_dist	83.51	0.12	17	1.32	48.4	16.68	38	12
Forest 	2	PI_dist	83.46	0.11	16.97	1.32	48.38	16.68	39	1
Forest 	2	PI_dist	83.41	0.11	16.94	1.32	48.36	16.68	39	2
Forest 	2	PI_dist	83.36	0.11	16.92	1.32	48.34	16.68	39	3
Forest 	2	PI_dist	83.44	0.13	17	1.32	48.32	16.68	39	4
Forest 	2	PI_dist	83.5	0.15	17.06	1.31	48.3	16.68	39	5
Forest 	2	PI_dist	83.53	0.16	17.11	1.31	48.27	16.68	39	6
Forest 	2	PI_dist	83.52	0.16	17.12	1.31	48.25	16.68	39	7
Forest 	2	PI_dist	83.48	0.15	17.11	1.3	48.22	16.68	39	8
Forest 	2	PI_dist	83.44	0.15	17.11	1.3	48.2	16.68	39	9
Forest 	2	PI_dist	83.44	0.16	17.13	1.3	48.17	16.68	39	10
Forest 	2	PI_dist	83.33	0.14	17.06	1.3	48.15	16.68	39	11
Forest 	2	PI_dist	83.26	0.13	17.02	1.3	48.13	16.68	39	12
Forest 	2	PI_dist	83.21	0.12	16.99	1.3	48.11	16.68	40	1
Forest 	2	PI_dist	83.15	0.12	16.97	1.3	48.09	16.68	40	2
Forest 	2	PI_dist	83.1	0.11	16.94	1.3	48.07	16.68	40	3
Forest 	2	PI_dist	83.2	0.14	17.03	1.3	48.05	16.68	40	4
Forest 	2	PI_dist	83.27	0.16	17.1	1.3	48.03	16.68	40	5
Forest 	2	PI_dist	83.31	0.17	17.15	1.29	48.01	16.68	40	6
Forest 	2	PI_dist	83.3	0.17	17.18	1.29	47.99	16.68	40	7
Forest 	2	PI_dist	83.27	0.17	17.18	1.29	47.96	16.68	40	8
Forest 	2	PI_dist	83.24	0.16	17.18	1.28	47.94	16.68	40	9
Forest 	2	PI_dist	83.25	0.17	17.21	1.28	47.91	16.68	40	10
Forest 	2	PI_dist	83.14	0.15	17.14	1.28	47.89	16.68	40	11
Forest 	2	PI_dist	83.07	0.14	17.1	1.28	47.87	16.68	40	12
Forest 	2	PI_dist	83.01	0.13	17.07	1.28	47.85	16.68	41	1
Forest 	2	PI_dist	82.96	0.13	17.04	1.28	47.83	16.68	41	2
Forest 	2	PI_dist	82.91	0.12	17.02	1.28	47.81	16.68	41	3
Forest 	2	PI_dist	83.02	0.15	17.12	1.28	47.79	16.68	41	4
Forest 	2	PI_dist	83.11	0.17	17.2	1.28	47.77	16.68	41	5
Forest 	2	PI_dist	83.16	0.18	17.27	1.28	47.75	16.68	41	6
Forest 	2	PI_dist	83.17	0.19	17.3	1.27	47.73	16.68	41	7
Forest 	2	PI_dist	83.15	0.18	17.31	1.27	47.7	16.68	41	8
Forest 	2	PI_dist	83.13	0.18	17.33	1.27	47.68	16.68	41	9
Forest 	2	PI_dist	83.15	0.18	17.36	1.27	47.65	16.68	41	10
Forest 	2	PI_dist	83.03	0.16	17.29	1.26	47.63	16.68	41	11
Forest 	2	PI_dist	82.96	0.15	17.25	1.26	47.61	16.68	41	12
Forest 	2	PI_dist	82.91	0.14	17.22	1.26	47.59	16.68	42	1
Forest 	2	PI_dist	82.86	0.14	17.2	1.27	47.57	16.68	42	2
Forest 	2	PI_dist	82.81	0.13	17.17	1.27	47.56	16.68	42	3
Forest 	2	PI_dist	82.93	0.16	17.28	1.27	47.54	16.68	42	4
Forest 	2	PI_dist	83.03	0.19	17.38	1.27	47.52	16.68	42	5
Forest 	2	PI_dist	83.09	0.2	17.45	1.26	47.49	16.68	42	6
Forest 	2	PI_dist	83.11	0.2	17.49	1.26	47.47	16.68	42	7
Forest 	2	PI_dist	83.1	0.2	17.52	1.26	47.45	16.68	42	8
Forest 	2	PI_dist	83.1	0.19	17.54	1.26	47.42	16.68	42	9
Forest 	2	PI_dist	83.12	0.2	17.59	1.25	47.4	16.68	42	10
Forest 	2	PI_dist	83.01	0.18	17.52	1.25	47.38	16.68	42	11
Forest 	2	PI_dist	82.94	0.16	17.48	1.25	47.36	16.68	42	12
Forest 	2	PI_dist	82.88	0.16	17.45	1.25	47.34	16.68	43	1
Forest 	2	PI_dist	82.83	0.15	17.42	1.25	47.32	16.68	43	2
Forest 	2	PI_dist	82.78	0.15	17.39	1.26	47.3	16.68	43	3
Forest 	2	PI_dist	82.91	0.18	17.52	1.26	47.28	16.68	43	4
Forest 	2	PI_dist	83.03	0.2	17.62	1.26	47.26	16.68	43	5
Forest 	2	PI_dist	83.1	0.22	17.71	1.25	47.24	16.68	43	6
Forest 	2	PI_dist	83.13	0.22	17.76	1.25	47.22	16.68	43	7
Forest 	2	PI_dist	83.13	0.21	17.79	1.25	47.2	16.68	43	8
Forest 	2	PI_dist	83.14	0.21	17.83	1.25	47.17	16.68	43	9
Forest 	2	PI_dist	83.18	0.22	17.88	1.25	47.15	16.68	43	10
Forest 	2	PI_dist	83.06	0.19	17.81	1.25	47.13	16.68	43	11
Forest 	2	PI_dist	82.99	0.18	17.77	1.25	47.11	16.68	43	12
Forest 	2	PI_dist	82.93	0.17	17.74	1.25	47.09	16.68	44	1
Forest 	2	PI_dist	82.88	0.16	17.71	1.25	47.07	16.68	44	2
Forest 	2	PI_dist	82.83	0.16	17.68	1.25	47.05	16.68	44	3
Forest 	2	PI_dist	82.97	0.19	17.82	1.25	47.04	16.68	44	4
Forest 	2	PI_dist	83.1	0.22	17.94	1.25	47.02	16.68	44	5
Forest 	2	PI_dist	83.19	0.23	18.03	1.25	47	16.68	44	6
Forest 	2	PI_dist	83.23	0.24	18.09	1.25	46.97	16.68	44	7
Forest 	2	PI_dist	83.24	0.23	18.14	1.24	46.95	16.68	44	8
Forest 	2	PI_dist	83.26	0.23	18.18	1.24	46.93	16.68	44	9
Forest 	2	PI_dist	83.3	0.23	18.25	1.24	46.91	16.68	44	10
Forest 	2	PI_dist	83.18	0.2	18.17	1.24	46.89	16.68	44	11
Forest 	2	PI_dist	83.11	0.19	18.13	1.24	46.87	16.68	44	12
Forest 	2	PI_dist	83.05	0.18	18.1	1.24	46.85	16.68	45	1
Forest 	2	PI_dist	83	0.18	18.07	1.24	46.83	16.68	45	2
Forest 	2	PI_dist	82.95	0.17	18.04	1.24	46.81	16.68	45	3
Forest 	2	PI_dist	83.11	0.21	18.18	1.24	46.79	16.68	45	4
Forest 	2	PI_dist	83.25	0.23	18.31	1.24	46.77	16.68	45	5
Forest 	2	PI_dist	83.35	0.25	18.42	1.24	46.75	16.68	45	6
Forest 	2	PI_dist	83.4	0.25	18.49	1.24	46.73	16.68	45	7
Forest 	2	PI_dist	83.42	0.25	18.54	1.24	46.71	16.68	45	8
Forest 	2	PI_dist	83.44	0.24	18.59	1.24	46.69	16.68	45	9
Forest 	2	PI_dist	83.5	0.25	18.67	1.24	46.67	16.68	45	10
Forest 	2	PI_dist	83.38	0.22	18.59	1.24	46.65	16.68	45	11
Forest 	2	PI_dist	83.3	0.21	18.55	1.24	46.63	16.68	45	12
Forest 	2	PI_dist	83.24	0.2	18.52	1.24	46.61	16.68	46	1
Forest 	2	PI_dist	83.19	0.19	18.49	1.24	46.59	16.68	46	2
Forest 	2	PI_dist	83.14	0.18	18.46	1.24	46.57	16.68	46	3
Forest 	2	PI_dist	83.31	0.22	18.62	1.24	46.56	16.68	46	4
Forest 	2	PI_dist	83.47	0.25	18.76	1.24	46.54	16.68	46	5
Forest 	2	PI_dist	83.58	0.27	18.87	1.24	46.52	16.68	46	6
Forest 	2	PI_dist	83.65	0.27	18.96	1.24	46.5	16.68	46	7
Forest 	2	PI_dist	83.68	0.27	19.02	1.24	46.48	16.68	46	8
Forest 	2	PI_dist	83.71	0.26	19.08	1.24	46.45	16.68	46	9
Forest 	2	PI_dist	83.78	0.27	19.16	1.24	46.43	16.68	46	10
Forest 	2	PI_dist	83.66	0.24	19.09	1.24	46.41	16.68	46	11
Forest 	2	PI_dist	83.58	0.22	19.04	1.24	46.4	16.68	46	12
Forest 	2	PI_dist	83.52	0.21	19.01	1.24	46.38	16.68	47	1
