Year	Month	Day	Max	Min	Mean	Precip
1973	3	14	5.4	-3.7	0.85	0
1973	3	15	5.53	-3.57	0.98	0
1973	3	16	8.08	-1.02	3.53	0
1973	3	17	11.59	2.49	7.04	0.03
1973	3	18	12.42	3.32	7.87	0.26
1973	3	19	9.33	0.23	4.78	0
1973	3	20	10.87	1.77	6.32	0
1973	3	21	9.88	0.78	5.33	0
1973	3	22	10.77	1.67	6.22	0
1973	3	23	13.78	4.68	9.23	0
1973	3	24	11.55	2.45	7	0.16
1973	3	25	12.26	3.16	7.71	0.23
1973	3	26	8.31	-0.79	3.76	0.02
1973	3	27	8.74	-0.36	4.19	0.01
1973	3	28	9.95	0.85	5.4	0.12
1973	3	29	10.65	1.55	6.1	0.41
1973	3	30	8.62	-0.48	4.07	0.21
1973	3	31	8.44	-0.66	3.89	1.21
1973	4	1	5.85	-1.85	2	0.02
1973	4	2	4.89	-2.81	1.04	0.12
1973	4	3	5.9	-1.8	2.05	0.21
1973	4	4	9.45	1.75	5.6	0.25
1973	4	5	6.74	-0.96	2.89	0.99
1973	4	6	5.98	-1.72	2.13	0.79
1973	4	7	6.81	-0.89	2.96	0.4
1973	4	8	3.58	-4.12	-0.27	0.47
1973	4	9	4.79	-2.91	0.94	0.04
1973	4	10	6.94	-0.76	3.09	0.25
1973	4	11	6.84	-0.86	2.99	0.01
1973	4	12	7.31	-0.39	3.46	0.15
1973	4	13	9.2	1.5	5.35	0.05
1973	4	14	11.54	3.84	7.69	0.01
1973	4	15	12.81	5.11	8.96	0
1973	4	16	12.11	4.41	8.26	0
1973	4	17	10.54	2.84	6.69	0.02
1973	4	18	11.13	3.43	7.28	0.15
1973	4	19	8.35	0.65	4.5	0.29
1973	4	20	8.59	0.89	4.74	0.71
1973	4	21	8.29	0.59	4.44	0.1
1973	4	22	8.55	0.85	4.7	0
1973	4	23	10.22	2.52	6.37	0.04
1973	4	24	9.32	1.62	5.47	0
1973	4	25	8.96	1.26	5.11	0.1
1973	4	26	8.41	0.71	4.56	0.13
1973	4	27	8.29	0.59	4.44	0.27
1973	4	28	5.4	-2.3	1.55	0.03
1973	4	29	5.59	-2.11	1.74	0.04
1973	4	30	4.58	-3.12	0.73	1.8
1973	5	1	8.1	-0.8	3.65	0.32
1973	5	2	9.24	0.34	4.79	0.21
1973	5	3	9.51	0.61	5.06	0
1973	5	4	10.24	1.34	5.79	1.67
1973	5	5	11.05	2.15	6.6	0.14
1973	5	6	11.98	3.08	7.53	1.69
1973	5	7	10.77	1.87	6.32	0.49
1973	5	8	11.04	2.14	6.59	0
1973	5	9	12.48	3.58	8.03	0.17
1973	5	10	8.06	-0.84	3.61	0.42
1973	5	11	9.61	0.71	5.16	0.01
1973	5	12	12.19	3.29	7.74	0.09
1973	5	13	10.92	2.02	6.47	0.09
1973	5	14	8.33	-0.57	3.88	0.06
1973	5	15	10.44	1.54	5.99	0.09
1973	5	16	12.05	3.15	7.6	0
1973	5	17	11.86	2.96	7.41	0
1973	5	18	12.69	3.79	8.24	0
1973	5	19	11.5	2.6	7.05	0
1973	5	20	10.29	1.39	5.84	0.46
1973	5	21	10.94	2.04	6.49	0.01
1973	5	22	11.95	3.05	7.5	0.17
1973	5	23	12.98	4.08	8.53	0.02
1973	5	24	13.84	4.94	9.39	0.12
1973	5	25	15	6.1	10.55	0.02
1973	5	26	17.11	8.21	12.66	0.08
1973	5	27	17.36	8.46	12.91	0.02
1973	5	28	15.65	6.75	11.2	0.03
1973	5	29	16.38	7.48	11.93	0.07
1973	5	30	15.22	6.32	10.77	0.82
1973	5	31	12.36	3.46	7.91	0.03
1973	6	1	11.52	2.42	6.97	0
1973	6	2	14.57	5.47	10.02	0.54
1973	6	3	13.22	4.12	8.67	0.11
1973	6	4	12.74	3.64	8.19	0.01
1973	6	5	14	4.9	9.45	0
1973	6	6	18.68	9.58	14.13	0
1973	6	7	18.44	9.34	13.89	0.02
1973	6	8	17.56	8.46	13.01	0
1973	6	9	16.07	6.97	11.52	0.04
1973	6	10	14.12	5.02	9.57	0.05
1973	6	11	14.02	4.92	9.47	0
1973	6	12	16.35	7.25	11.8	0.67
1973	6	13	11.2	2.1	6.65	0.05
1973	6	14	12.67	3.57	8.12	0.19
1973	6	15	17.63	8.53	13.08	0
1973	6	16	17.96	8.86	13.41	0.2
1973	6	17	17.43	8.33	12.88	0.04
1973	6	18	17.15	8.05	12.6	0.69
1973	6	19	17.96	8.86	13.41	0.14
1973	6	20	15.59	6.49	11.04	0
1973	6	21	16.54	7.44	11.99	0
1973	6	22	17.81	8.71	13.26	0
1973	6	23	17.07	7.97	12.52	0
1973	6	24	15.44	6.34	10.89	0
1973	6	25	16.45	7.35	11.9	0.05
1973	6	26	15.85	6.75	11.3	0
1973	6	27	16.46	7.36	11.91	0
1973	6	28	15.57	6.47	11.02	0
1973	6	29	18.61	9.51	14.06	0
1973	6	30	19.44	10.34	14.89	0.01
1973	7	1	18.13	9.43	13.78	0.33
1973	7	2	17.58	8.88	13.23	0
1973	7	3	16.45	7.75	12.1	0.23
1973	7	4	17.58	8.88	13.23	0
1973	7	5	18.59	9.89	14.24	0.21
1973	7	6	17.29	8.59	12.94	0.38
1973	7	7	15.5	6.8	11.15	0.05
1973	7	8	13.26	4.56	8.91	0.02
1973	7	9	16.2	7.5	11.85	0
1973	7	10	18.43	9.73	14.08	1.35
1973	7	11	17.68	8.98	13.33	0.27
1973	7	12	17.72	9.02	13.37	0.23
1973	7	13	18.8	10.1	14.45	1.6
1973	7	14	17.35	8.65	13	0.42
1973	7	15	18.76	10.06	14.41	0.03
1973	7	16	18.83	10.13	14.48	0.07
1973	7	17	15.28	6.58	10.93	0.14
1973	7	18	15.51	6.81	11.16	0.55
1973	7	19	16.11	7.41	11.76	0.31
1973	7	20	16.13	7.43	11.78	1.29
1973	7	21	15.56	6.86	11.21	0.34
1973	7	22	14.36	5.66	10.01	0
1973	7	23	13.47	4.77	9.12	0
1973	7	24	14.65	5.95	10.3	0
1973	7	25	15.65	6.95	11.3	0.09
1973	7	26	15.66	6.96	11.31	0
1973	7	27	16.53	7.83	12.18	0
1973	7	28	18.16	9.46	13.81	0.35
1973	7	29	19.84	11.14	15.49	0.01
1973	7	30	17.31	8.61	12.96	0
1973	7	31	18.07	9.37	13.72	0
1973	8	1	19.62	10.42	15.02	0.1
1973	8	2	19.07	9.87	14.47	0.05
1973	8	3	16.7	7.5	12.1	0.33
1973	8	4	15.6	6.4	11	0.68
1973	8	5	15.82	6.62	11.22	0.05
1973	8	6	13.89	4.69	9.29	0.51
1973	8	7	14.45	5.25	9.85	0.11
1973	8	8	15.17	5.97	10.57	0.03
1973	8	9	17.13	7.93	12.53	0.34
1973	8	10	17.09	7.89	12.49	0
1973	8	11	15.49	6.29	10.89	0
1973	8	12	16.56	7.36	11.96	0
1973	8	13	19.57	10.37	14.97	0
1973	8	14	20.51	11.31	15.91	0
1973	8	15	20.3	11.1	15.7	0
1973	8	16	20.49	11.29	15.89	0
1973	8	17	16.77	7.57	12.17	0
1973	8	18	16.16	6.96	11.56	0
1973	8	19	13.85	4.65	9.25	0
1973	8	20	13.4	4.2	8.8	0
1973	8	21	12.26	3.06	7.66	0
1973	8	22	14.41	5.21	9.81	0.02
1973	8	23	16.69	7.49	12.09	0.53
1973	8	24	18.98	9.78	14.38	0
1973	8	25	18.31	9.11	13.71	0
1973	8	26	17.99	8.79	13.39	0.07
1973	8	27	18.97	9.77	14.37	0.04
1973	8	28	16.85	7.65	12.25	0.02
1973	8	29	17.35	8.15	12.75	0
1973	8	30	15.73	6.53	11.13	0.71
1973	8	31	16.25	7.05	11.65	0.4
1973	9	1	16.21	8.51	12.36	0.05
1973	9	2	15.42	7.72	11.57	0
1973	9	3	15.48	7.78	11.63	0.37
1973	9	4	16.55	8.85	12.7	1.91
1973	9	5	15.72	8.02	11.87	0
1973	9	6	17.52	9.82	13.67	0.27
1973	9	7	19	11.3	15.15	0.01
1973	9	8	19.43	11.73	15.58	0.16
1973	9	9	14.43	6.73	10.58	0.11
1973	9	10	12.87	5.17	9.02	0
1973	9	11	12.3	4.6	8.45	0
1973	9	12	13.19	5.49	9.34	0.03
1973	9	13	13.4	5.7	9.55	0
1973	9	14	13.7	6	9.85	0
1973	9	15	15.11	7.41	11.26	0.04
1973	9	16	16.73	9.03	12.88	0
1973	9	17	17.52	9.82	13.67	0.24
1973	9	18	15.43	7.73	11.58	0
1973	9	19	14.77	7.07	10.92	0.2
1973	9	20	12.79	5.09	8.94	0.03
1973	9	21	11.7	4	7.85	0.16
1973	9	22	11.73	4.03	7.88	1.13
1973	9	23	13.07	5.37	9.22	0.05
1973	9	24	11.17	3.47	7.32	0.1
1973	9	25	13.26	5.56	9.41	0.02
1973	9	26	13.88	6.18	10.03	0.07
1973	9	27	10.97	3.27	7.12	0.87
1973	9	28	11.34	3.64	7.49	0.72
1973	9	29	11.87	4.17	8.02	1.38
1973	9	30	11.31	3.61	7.46	0.1
1973	1	1	13.3	5.6	9.45	0
1973	10	2	17.35	9.65	13.5	0
1973	10	3	15.45	7.75	11.6	0
1973	10	4	13.39	5.69	9.54	0
1973	10	5	14.2	6.5	10.35	0
1973	10	6	13.97	6.27	10.12	0
1973	10	7	13.84	6.14	9.99	0.44
1973	10	8	11.31	3.61	7.46	0.75
1973	10	9	11.68	3.98	7.83	0.34
1973	10	10	8.14	0.44	4.29	0.43
1973	10	11	7.54	-0.16	3.69	0.35
1973	10	12	6.4	-1.3	2.55	0.07
1973	10	13	7.59	-0.11	3.74	0
1973	10	14	7.41	-0.29	3.56	0.09
1973	10	15	8.05	0.35	4.2	0.86
1973	10	16	6.92	-0.78	3.07	0.23
1973	10	17	4.58	-3.12	0.73	0.36
1973	10	18	4.68	-3.02	0.83	0.63
1973	10	19	6.28	-1.42	2.43	0.72
1973	10	20	7.23	-0.47	3.38	1.52
1973	10	21	9.05	1.35	5.2	0.18
1973	10	22	10.09	2.39	6.24	0.04
1973	10	23	11.06	3.36	7.21	0.07
1973	10	24	13.02	5.32	9.17	0.02
1973	10	25	13.83	6.13	9.98	0.03
1973	10	26	13.3	5.6	9.45	0
1973	10	27	11.54	3.84	7.69	0.25
1973	10	28	9.75	2.05	5.9	0
1973	10	29	9.99	2.29	6.14	0
1973	10	30	12.03	4.33	8.18	0
1973	10	31	10.23	2.53	6.38	0
1973	11	1	9.83	3.33	6.58	0
1973	11	2	9.33	2.83	6.08	0
1973	11	3	11.17	4.67	7.92	0
1973	11	4	11.86	5.36	8.61	3.32
1973	11	5	5.62	-0.88	2.37	0.59
1973	11	6	6.37	-0.13	3.12	0
1973	11	7	9.59	3.09	6.34	0.22
1973	11	8	12.49	5.99	9.24	0.15
1973	11	9	10.35	3.85	7.1	0.02
1973	11	10	5.68	-0.82	2.43	0.27
1973	11	11	7.91	1.41	4.66	0.48
1973	11	12	7.84	1.34	4.59	1.32
1973	11	13	6.64	0.14	3.39	0.37
1973	11	14	5.65	-0.85	2.4	0.04
1973	11	15	5.39	-1.11	2.14	0.32
1973	11	16	2.85	-3.65	-0.4	0.02
1973	11	17	5.77	-0.73	2.52	0.32
1973	11	18	6.84	0.34	3.59	0.56
1973	11	19	6.45	-0.05	3.2	0
1973	11	20	5.58	-0.92	2.33	0
1973	11	21	7.87	1.37	4.62	0.04
1973	11	22	10.37	3.87	7.12	0.15
1973	11	23	8.78	2.28	5.53	0.82
1973	11	24	7.37	0.87	4.12	0.24
1973	11	25	2.16	-4.34	-1.09	0.04
1973	11	26	1.27	-5.23	-1.98	0.01
1973	11	27	1.3	-5.2	-1.95	0
1973	11	28	0.3	-6.2	-2.95	0.3
1973	11	29	0.41	-6.09	-2.84	0
1973	11	30	0.44	-6.06	-2.81	0
1973	12	1	-2.04	-8.54	-5.29	0.33
1973	12	2	2.63	-3.87	-0.62	0.08
1973	12	3	7.78	1.28	4.53	0.02
1973	12	4	10.2	3.7	6.95	0.1
1973	12	5	10.06	3.56	6.81	0.06
1973	12	6	5.27	-1.23	2.02	0.33
1973	12	7	2.29	-4.21	-0.96	0.87
1973	12	8	3.5	-3	0.25	0.02
1973	12	9	5.31	-1.19	2.06	0
1973	12	10	8.48	1.98	5.23	0.11
1973	12	11	5.82	-0.68	2.57	0
1973	12	12	6.19	-0.31	2.94	0.99
1973	12	13	6.2	-0.3	2.95	0.11
1973	12	14	2.31	-4.19	-0.94	0.42
1973	12	15	4.3	-2.2	1.05	0.05
1973	12	16	3.77	-2.73	0.52	0.69
1973	12	17	2.9	-3.6	-0.35	0.04
1973	12	18	0.83	-5.67	-2.42	0.25
1973	12	19	2.44	-4.06	-0.81	0.55
1973	12	20	4.2	-2.3	0.95	2
1973	12	21	4.93	-1.57	1.68	0.05
1973	12	22	5.71	-0.79	2.46	0.09
1973	12	23	5.29	-1.21	2.04	0
1973	12	24	4.67	-1.83	1.42	0.02
1973	12	25	5.92	-0.58	2.67	0.14
1973	12	26	9.35	2.85	6.1	0
1973	12	27	10.48	3.98	7.23	0
1973	12	28	8.43	1.93	5.18	0
1973	12	29	8.96	2.46	5.71	0.05
1973	12	30	5.09	-1.41	1.84	0
1973	12	31	4.89	-1.61	1.64	0
1974	1	1	6.41	-0.19	3.11	0.19
1974	1	2	6.99	0.39	3.69	0
1974	1	3	4.49	-2.11	1.19	0
1974	1	4	7.52	0.92	4.22	2.51
1974	1	5	9.5	2.9	6.2	0.42
1974	1	6	8.16	1.56	4.86	0.24
1974	1	7	7.32	0.72	4.02	0.4
1974	1	8	6.26	-0.34	2.96	1.97
1974	1	9	4.59	-2.01	1.29	0.09
1974	1	10	5.51	-1.09	2.21	1.32
1974	1	11	7.97	1.37	4.67	3.49
1974	1	12	7.88	1.28	4.58	0.71
1974	1	13	6.4	-0.2	3.1	0.22
1974	1	14	7.29	0.69	3.99	0.34
1974	1	15	5.73	-0.87	2.43	0.65
1974	1	16	3.97	-2.63	0.67	0.86
1974	1	17	7.13	0.53	3.83	0.63
1974	1	18	9.35	2.75	6.05	0
1974	1	19	11.05	4.45	7.75	0.08
1974	1	20	9.31	2.71	6.01	0
1974	1	21	8.02	1.42	4.72	0
1974	1	22	7.05	0.45	3.75	0.05
1974	1	23	7.96	1.36	4.66	0.78
1974	1	24	7.26	0.66	3.96	0.04
1974	1	25	8.23	1.63	4.93	0.09
1974	1	26	8.31	1.71	5.01	0.96
1974	1	27	6.73	0.13	3.43	1.83
1974	1	28	5.94	-0.66	2.64	0.22
1974	1	29	6.75	0.15	3.45	0.41
1974	1	30	7.29	0.69	3.99	0.6
1974	1	31	6.28	-0.32	2.98	0.03
1974	2	1	7.24	0.44	3.84	0.15
1974	2	2	8.01	1.21	4.61	0.09
1974	2	3	7.26	0.46	3.86	0
1974	2	4	4.35	-2.45	0.95	0
1974	2	5	4.61	-2.19	1.21	0
1974	2	6	4.11	-2.69	0.71	0.12
1974	2	7	4.13	-2.67	0.73	0
1974	2	8	4.5	-2.3	1.1	0.77
1974	2	9	6.08	-0.72	2.68	0.45
1974	2	10	8.67	1.87	5.27	0.55
1974	2	11	7.38	0.58	3.98	0.19
1974	2	12	5.87	-0.93	2.47	0.06
1974	2	13	2.56	-4.24	-0.84	0.01
1974	2	14	2.99	-3.81	-0.41	0.76
1974	2	15	5.46	-1.34	2.06	0.1
1974	2	16	8.25	1.45	4.85	0.43
1974	2	17	7.89	1.09	4.49	0.13
1974	2	18	6.65	-0.15	3.25	0
1974	2	19	6.71	-0.09	3.31	0.12
1974	2	20	7.56	0.76	4.16	0.11
1974	2	21	9.77	2.97	6.37	0.05
1974	2	22	6.84	0.04	3.44	0.01
1974	2	23	7.31	0.51	3.91	0
1974	2	24	8.22	1.42	4.82	0.05
1974	2	25	9.69	2.89	6.29	0.18
1974	2	26	9.26	2.46	5.86	0
1974	2	27	8.28	1.48	4.88	0
1974	2	28	4.57	-2.23	1.17	0.01
1974	3	1	4.4	-3	0.7	0.1
1974	3	2	3.85	-3.55	0.15	0
1974	3	3	4.37	-3.03	0.67	0.65
1974	3	4	5.86	-1.54	2.16	0.3
1974	3	5	5.28	-2.12	1.58	0
1974	3	6	6.46	-0.94	2.76	0
1974	3	7	9.09	1.69	5.39	0
1974	3	8	8.49	1.09	4.79	0
1974	3	9	5.6	-1.8	1.9	0
1974	3	10	6.04	-1.36	2.34	0.02
1974	3	11	6.79	-0.61	3.09	0.01
1974	3	12	6.37	-1.03	2.67	0.48
1974	3	13	5.93	-1.47	2.23	0.25
1974	3	14	6.1	-1.3	2.4	0.09
1974	3	15	6.85	-0.55	3.15	0.17
1974	3	16	8.13	0.73	4.43	0.17
1974	3	17	6.9	-0.5	3.2	0.59
1974	3	18	7.57	0.17	3.87	0.15
1974	3	19	5.12	-2.28	1.42	0.58
1974	3	20	6.56	-0.84	2.86	0.05
1974	3	21	5.56	-1.84	1.86	0.16
1974	3	22	9.84	2.44	6.14	0
1974	3	23	8.81	1.41	5.11	0
1974	3	24	7.8	0.4	4.1	0
1974	3	25	7.7	0.3	4	0
1974	3	26	8.68	1.28	4.98	0.02
1974	3	27	8.1	0.7	4.4	0.01
1974	3	28	9.15	1.75	5.45	0
1974	3	29	7.55	0.15	3.85	0
1974	3	30	8.43	1.03	4.73	0
1974	3	31	9.37	1.97	5.67	0
1974	4	1	11.35	0.15	5.75	0
1974	4	2	11.67	0.47	6.07	0
1974	4	3	11.82	0.62	6.22	0
1974	4	4	11.3	0.1	5.7	0
1974	4	5	10.82	-0.38	5.22	0
1974	4	6	11.01	-0.19	5.41	0
1974	4	7	11.45	0.25	5.85	0
1974	4	8	12.78	1.58	7.18	0
1974	4	9	12.12	0.92	6.52	0
1974	4	10	12.42	1.22	6.82	0.2
1974	4	11	8.61	-2.59	3.01	0.01
1974	4	12	8.17	-3.03	2.57	0
1974	4	13	9.59	-1.61	3.99	0
1974	4	14	10.07	-1.13	4.47	0
1974	4	15	12.03	0.83	6.43	0
1974	4	16	11.68	0.48	6.08	0
1974	4	17	11.82	0.62	6.22	0
1974	4	18	10.66	-0.54	5.06	0
1974	4	19	10.54	-0.66	4.94	0
1974	4	20	9.95	-1.25	4.35	0
1974	4	21	11.28	0.08	5.68	0
1974	4	22	12.75	1.55	7.15	0
1974	4	23	12.27	1.07	6.67	0
1974	4	24	12.12	0.92	6.52	0
1974	4	25	11.63	0.43	6.03	0
1974	4	26	11.09	-0.11	5.49	0.01
