Peat_amount	Year	Month	Layer	DPM_pool_accummulated_SOC	RPM_pool_accummulated_SOC	BIO_pool_accummulated_SOC	HUM_pool_accummulated_SOC	Total_SOC_accummulated	SOC_stock_with_accummulation
Mean	18	12	F	8.49E-05	0.196696185	0.010881053	0.340487845	0.54815	22.33108387
Mean	19	1	F	8.50E-05	0.197367504	0.010924384	0.342177311	0.550554167	22.32416002
Mean	19	2	F	8.50E-05	0.198038276	0.01096771	0.343867332	0.552958333	22.31773352
Mean	19	3	F	8.51E-05	0.198708495	0.011011031	0.345557914	0.5553625	22.31125298
Mean	19	4	F	8.51E-05	0.199377988	0.011054336	0.347249227	0.557766667	22.30257041
Mean	19	5	F	8.52E-05	0.200046409	0.01109761	0.348941636	0.560170833	22.2893488
Mean	19	6	F	8.52E-05	0.200713176	0.011140824	0.350635755	0.562575	22.26844773
Mean	19	7	F	8.53E-05	0.201377541	0.011183943	0.352332369	0.564979167	22.23778296
Mean	19	8	F	8.54E-05	0.202039	0.011226944	0.354032009	0.567383333	22.2005757
Mean	19	9	F	8.54E-05	0.202697606	0.011269827	0.35573462	0.5697875	22.16417139
Mean	19	10	F	8.55E-05	0.203353936	0.011312621	0.357439594	0.572191667	22.13538406
Mean	19	11	F	8.56E-05	0.204008681	0.01135536	0.359146217	0.574595833	22.1155489
Mean	19	12	F	8.56E-05	0.204662546	0.011398078	0.360853744	0.577	22.10494679
Mean	20	1	F	8.57E-05	0.205315834	0.01144079	0.362561858	0.579404167	22.09826503
Mean	20	2	F	8.57E-05	0.20596858	0.011483497	0.364270521	0.581808333	22.09206412
Mean	20	3	F	8.58E-05	0.20662078	0.011526199	0.365979737	0.5842125	22.08581101
Mean	20	4	F	8.58E-05	0.207272267	0.011568885	0.367689673	0.586616667	22.07746506
Mean	20	5	F	8.59E-05	0.207922702	0.011611539	0.369400685	0.589020833	22.06473069
Mean	20	6	F	8.60E-05	0.208571511	0.011654132	0.371113379	0.591425	22.0445716
Mean	20	7	F	8.61E-05	0.209217961	0.011696629	0.372828526	0.593829167	22.0149725
Mean	20	8	F	8.61E-05	0.209861557	0.011739005	0.374546649	0.596233333	21.97904745
Mean	20	9	F	8.62E-05	0.210502352	0.011781262	0.376267693	0.5986375	21.94389808
Mean	20	10	F	8.63E-05	0.211140913	0.011823428	0.377991061	0.601041667	21.91611252
Mean	20	11	F	8.63E-05	0.211777913	0.011865539	0.379716053	0.603445833	21.89694614
Mean	20	12	F	8.64E-05	0.212414047	0.011907629	0.381441937	0.60585	21.8867071
Mean	21	1	F	8.64E-05	0.213049611	0.011949712	0.3831684	0.608254167	21.88025856
Mean	21	2	F	8.65E-05	0.213684641	0.01199179	0.384895406	0.610658333	21.87427499
Mean	21	3	F	8.65E-05	0.214319131	0.012033863	0.386622958	0.6130625	21.86824099
Mean	21	4	F	8.66E-05	0.214952921	0.01207592	0.388351217	0.615466667	21.86021978
Mean	21	5	F	8.67E-05	0.215585678	0.012117943	0.390080533	0.617870833	21.84795525
Mean	21	6	F	8.68E-05	0.216216839	0.012159906	0.391811502	0.620275	21.8285114
Mean	21	7	F	8.68E-05	0.216845684	0.01220177	0.393544882	0.622679167	21.79993935
Mean	21	8	F	8.69E-05	0.217471728	0.012243513	0.395281187	0.625083333	21.76524997
Mean	21	9	F	8.70E-05	0.218095023	0.012285136	0.397020363	0.6274875	21.73130999
Mean	21	10	F	8.71E-05	0.218716124	0.012326666	0.398761822	0.629891667	21.70448992
Mean	21	11	F	8.71E-05	0.219335692	0.01236814	0.40050488	0.632295833	21.68596779
Mean	21	12	F	8.72E-05	0.219954407	0.012409592	0.402248817	0.6347	21.67607852
Mean	22	1	F	8.72E-05	0.220572559	0.012451038	0.403993326	0.637104167	21.66985466
Mean	22	2	F	8.73E-05	0.221190183	0.012492479	0.405738371	0.639508333	21.66408046
Mean	22	3	F	8.74E-05	0.221807275	0.012533915	0.407483956	0.6419125	21.65825753
Mean	22	4	F	8.74E-05	0.22242368	0.012575335	0.409230234	0.644316667	21.6505496
Mean	22	5	F	8.75E-05	0.223039071	0.012616721	0.41097755	0.646720833	21.63873812
Mean	22	6	F	8.76E-05	0.223652896	0.012658044	0.412726489	0.649125	21.61998371
Mean	22	7	F	8.77E-05	0.224264449	0.01269927	0.414477797	0.651529167	21.59240148
Mean	22	8	F	8.77E-05	0.224873254	0.012740371	0.416231979	0.653933333	21.55890286
Mean	22	9	F	8.78E-05	0.225479362	0.012781352	0.417988979	0.6563375	21.52612833
Mean	22	10	F	8.79E-05	0.226083318	0.012822239	0.419748222	0.658741667	21.50023873
Mean	22	11	F	8.80E-05	0.226685767	0.01286307	0.421509039	0.661145833	21.48233719
Mean	22	12	F	8.80E-05	0.227287376	0.012903879	0.423270722	0.66355	21.47278484
Mean	23	1	F	8.81E-05	0.22788843	0.012944681	0.42503297	0.665954167	21.46677741
Mean	23	2	F	8.81E-05	0.228488963	0.012985479	0.426795747	0.668358333	21.46120489
Mean	23	3	F	8.82E-05	0.229088972	0.013026271	0.428559056	0.6707625	21.45558529
Mean	23	4	F	8.83E-05	0.229688305	0.013067047	0.430323046	0.673166667	21.44817957
Mean	23	5	F	8.83E-05	0.230286645	0.013107788	0.432088054	0.675570833	21.43680495
Mean	23	6	F	8.84E-05	0.230883448	0.013148468	0.433854655	0.677975	21.41871511
Mean	23	7	F	8.85E-05	0.231478025	0.013189047	0.435623582	0.680379167	21.39208677
Mean	23	8	F	8.86E-05	0.232069905	0.013229503	0.437395329	0.682783333	21.35973558
Mean	23	9	F	8.87E-05	0.232659142	0.013269836	0.439169845	0.6851875	21.32808409
Mean	23	10	F	8.88E-05	0.233246269	0.013310075	0.440946561	0.687591667	21.30309121
Mean	23	11	F	8.88E-05	0.233831915	0.013350258	0.442724826	0.689995833	21.28578743
Mean	23	12	F	8.89E-05	0.234416735	0.013390418	0.444503944	0.6924	21.2765596
Mean	24	1	F	8.90E-05	0.235001006	0.013430572	0.446283619	0.694804167	21.27076064
Mean	24	2	F	8.90E-05	0.235584765	0.013470721	0.448063817	0.697208333	21.26538238
Mean	24	3	F	8.91E-05	0.236168005	0.013510865	0.44984454	0.6996125	21.25995863
Mean	24	4	F	8.92E-05	0.236750584	0.013550992	0.451625929	0.702016667	21.25284448
Mean	24	5	F	8.92E-05	0.237332188	0.013591085	0.453408317	0.704420833	21.24189109
Mean	24	6	F	8.93E-05	0.237912287	0.013631115	0.455192268	0.706825	21.22444182
Mean	24	7	F	8.94E-05	0.238490203	0.013671045	0.456978501	0.709229167	21.1987327
Mean	24	8	F	8.95E-05	0.239065477	0.013710849	0.458767503	0.711633333	21.16748715
Mean	24	9	F	8.96E-05	0.239638159	0.013750531	0.46055922	0.7140375	21.13691781
Mean	24	10	F	8.97E-05	0.240208775	0.013790119	0.462353096	0.716441667	21.11278906
Mean	24	11	F	8.98E-05	0.240777935	0.013829649	0.464148494	0.718845833	21.09606103
Mean	24	12	F	8.98E-05	0.241346283	0.013869158	0.465944732	0.72125	21.08714577
Mean	25	1	F	8.99E-05	0.24191409	0.01390866	0.467741521	0.723654167	21.0815476
Mean	25	2	F	9.00E-05	0.242481391	0.013948157	0.469538825	0.726058333	21.07635645
Mean	25	3	F	9.00E-05	0.243048181	0.013987649	0.471336647	0.7284625	21.07112133
Mean	25	4	F	9.01E-05	0.243614323	0.014027124	0.473135122	0.730866667	21.06428846
Mean	25	5	F	9.02E-05	0.244179511	0.014066565	0.474934575	0.733270833	21.05374125
Mean	25	6	F	9.03E-05	0.244743223	0.014105943	0.476735561	0.735675	21.03690938
Mean	25	7	F	9.04E-05	0.245304796	0.01414522	0.478538785	0.738079167	21.01208606
Mean	25	8	F	9.05E-05	0.245863782	0.014184372	0.480344724	0.740483333	20.98190586
Mean	25	9	F	9.05E-05	0.246420229	0.0142234	0.482153326	0.7428875	20.95237921
Mean	25	10	F	9.06E-05	0.246974651	0.014262334	0.483964045	0.745291667	20.92908319
Mean	25	11	F	9.07E-05	0.247527645	0.01430121	0.485776261	0.747695833	20.91290965
Mean	25	12	F	9.08E-05	0.24807984	0.014340064	0.487589303	0.7501	20.90429544
Mean	26	1	F	9.09E-05	0.248631502	0.014378912	0.489402888	0.752504167	20.89889065
Mean	26	2	F	9.09E-05	0.249182664	0.014417756	0.49121698	0.754908333	20.89387971
Mean	26	3	F	9.10E-05	0.249733323	0.014456594	0.493031585	0.7573125	20.88882626
Mean	26	4	F	9.11E-05	0.250283348	0.014495415	0.494846828	0.759716667	20.88226476
Mean	26	5	F	9.12E-05	0.250832437	0.014534202	0.49666303	0.762120833	20.87210921
Mean	26	6	F	9.13E-05	0.251380081	0.014572926	0.498480733	0.764525	20.85587242
Mean	26	7	F	9.14E-05	0.251925632	0.014611549	0.50030063	0.766929167	20.83190266
Mean	26	8	F	9.15E-05	0.252468648	0.014650046	0.502123188	0.769333333	20.80274893
Mean	26	9	F	9.15E-05	0.253009179	0.01468842	0.503948357	0.7717375	20.77422693
Mean	26	10	F	9.16E-05	0.253547728	0.014726699	0.505775601	0.774141667	20.75173333
Mean	26	11	F	9.17E-05	0.254084876	0.01476492	0.507604314	0.776545833	20.73609382
Mean	26	12	F	9.18E-05	0.254621237	0.01480312	0.509433841	0.77895	20.72776952
Mean	27	1	F	9.19E-05	0.255157073	0.014841313	0.511263903	0.781354167	20.72255097
Mean	27	2	F	9.19E-05	0.255692417	0.014879502	0.513094466	0.783758333	20.71771358
Mean	27	3	F	9.20E-05	0.256227265	0.014917686	0.514925534	0.7861625	20.7128351
Mean	27	4	F	9.21E-05	0.256761572	0.01495585	0.516757118	0.788566667	20.70757431
Mean	27	5	F	9.23E-05	0.257295047	0.014993979	0.518589535	0.790970833	20.69882049
Mean	27	6	F	9.24E-05	0.25782719	0.015032043	0.520423319	0.793375	20.6841526
Mean	27	7	F	9.26E-05	0.258357368	0.015070004	0.522259153	0.795779167	20.66195649
Mean	27	8	F	9.28E-05	0.25888515	0.015107839	0.524097501	0.798183333	20.63470221
Mean	27	9	F	9.31E-05	0.259410585	0.01514555	0.525938312	0.8005875	20.6080436
Mean	27	10	F	9.33E-05	0.259934165	0.015183166	0.527781059	0.802991667	20.58723339
Mean	27	11	F	9.35E-05	0.260456371	0.015220726	0.529625261	0.805395833	20.57200837
Mean	27	12	F	9.37E-05	0.260977805	0.015258264	0.531470269	0.8078	20.5639128
Mean	28	1	F	9.38E-05	0.261498723	0.015295797	0.533315807	0.810204167	20.55884246
Mean	28	2	F	9.40E-05	0.262019155	0.015333326	0.535161841	0.812608333	20.55414403
Mean	28	3	F	9.42E-05	0.262539098	0.01537085	0.537008376	0.8150125	20.54940647
Mean	28	4	F	9.44E-05	0.263058601	0.015408354	0.538855306	0.817416667	20.54540014
Mean	28	5	F	9.47E-05	0.263577377	0.01544582	0.540702943	0.819820833	20.53798248
Mean	28	6	F	9.50E-05	0.264094938	0.015483221	0.542551816	0.822225	20.52478789
Mean	28	7	F	9.54E-05	0.264610666	0.01552052	0.544402603	0.824629167	20.50423794
Mean	28	8	F	9.57E-05	0.26512414	0.015557693	0.546255761	0.827033333	20.47874394
Mean	28	9	F	9.61E-05	0.265635408	0.015594743	0.548111241	0.8294375	20.45382544
Mean	28	10	F	9.65E-05	0.266144951	0.015631698	0.549968521	0.831841667	20.43460815
Mean	28	11	F	9.68E-05	0.266653148	0.015668599	0.551827244	0.834245833	20.41973936
Mean	28	12	F	9.72E-05	0.267160586	0.01570548	0.553686766	0.83665	20.41184187
Mean	29	1	F	9.75E-05	0.267667516	0.015742356	0.555546816	0.839054167	20.40690041
Mean	29	2	F	9.78E-05	0.268173968	0.015779229	0.557407359	0.841458333	20.40232318
Mean	29	3	F	9.81E-05	0.268679938	0.015816097	0.559268399	0.8438625	20.39770883
Mean	29	4	F	9.84E-05	0.26918557	0.015852944	0.56112971	0.846266667	20.39493262
Mean	29	5	F	9.89E-05	0.269690583	0.015889752	0.5629916	0.848670833	20.38881591
Mean	29	6	F	9.94E-05	0.270194502	0.015926495	0.564854596	0.851075	20.37704181
Mean	29	7	F	9.99E-05	0.27069672	0.015963136	0.566719369	0.853479167	20.3580645
Mean	29	8	F	0.000100478	0.271196829	0.015999654	0.568586372	0.855883333	20.33424605
Mean	29	9	F	0.000101021	0.271694873	0.01603605	0.570455556	0.8582875	20.31098828
Mean	29	10	F	0.000101586	0.272191324	0.016072352	0.572326404	0.860691667	20.29330286
Mean	29	11	F	0.000102091	0.272686455	0.016108602	0.574198686	0.863095833	20.27874962
Mean	29	12	F	0.000102564	0.27318084	0.016144833	0.576071762	0.8655	20.27102842
Mean	30	1	F	0.000103019	0.273674724	0.01618106	0.577945363	0.867904167	20.26620193
Mean	30	2	F	0.000103457	0.274168137	0.016217285	0.579819455	0.870308333	20.26173299
Mean	30	3	F	0.000103877	0.274661076	0.016253506	0.581694041	0.8727125	20.25722891
Mean	30	4	F	0.000104412	0.275153781	0.016289704	0.58356877	0.875116667	20.25566482
Mean	30	5	F	0.000105043	0.275645978	0.016325863	0.58544395	0.877520833	20.25082275
Mean	30	6	F	0.000105739	0.276137202	0.016361956	0.587320103	0.879925	20.2404289
Mean	30	7	F	0.00010646	0.276626861	0.01639795	0.589197895	0.882329167	20.22296678
Mean	30	8	F	0.000107181	0.277114554	0.016433822	0.591077777	0.884733333	20.20075564
Mean	30	9	F	0.000107903	0.277600324	0.016469575	0.592959699	0.8871375	20.17909278
Mean	30	10	F	0.000108651	0.278084633	0.016505234	0.594843148	0.889541667	20.16288745
Mean	30	11	F	0.000109319	0.278567647	0.016540844	0.596728023	0.891945833	20.14861475
Mean	30	12	F	0.000109947	0.279049927	0.016576437	0.598613689	0.89435	20.14105092
Mean	31	1	F	0.00011055	0.279531714	0.016612026	0.600499877	0.896754167	20.13632727
Mean	31	2	F	0.00011113	0.280013037	0.016647614	0.602386553	0.899158333	20.13195535
Mean	31	3	F	0.000111688	0.280493891	0.016683199	0.604273722	0.9015625	20.12755018
Mean	31	4	F	0.000112384	0.280974619	0.01671876	0.606160904	0.903966667	20.12718239
Mean	31	5	F	0.000113196	0.281454951	0.016754281	0.608048405	0.906370833	20.12359165
Mean	31	6	F	0.000114083	0.281934434	0.016789737	0.609936746	0.908775	20.11454218
Mean	31	7	F	0.000114996	0.282412486	0.016825096	0.611826588	0.911179167	20.09854354
Mean	31	8	F	0.000115904	0.282888716	0.016860335	0.613718379	0.913583333	20.07787757
Mean	31	9	F	0.000116809	0.283363165	0.016895457	0.615612069	0.9159875	20.0577491
Mean	31	10	F	0.000117744	0.283836286	0.016930488	0.617507149	0.918391667	20.04297586
Mean	31	11	F	0.000118579	0.284308134	0.016965471	0.619403649	0.920795833	20.02895112
Mean	31	12	F	0.000119364	0.284779261	0.01700044	0.621300936	0.9232	20.02152698
Mean	32	1	F	0.000120117	0.285249901	0.017035405	0.623198744	0.925604167	20.01689482
Mean	32	2	F	0.000120842	0.285720083	0.017070369	0.625097039	0.928008333	20.01260935
Mean	32	3	F	0.00012154	0.286189803	0.017105332	0.626995825	0.9304125	20.00829245
Mean	32	4	F	0.000122401	0.286659505	0.01714027	0.628894491	0.932816667	20.00910613
Mean	32	5	F	0.000123397	0.287128926	0.017175168	0.630793343	0.935220833	20.00674485
Mean	32	6	F	0.000124479	0.287597621	0.017210002	0.632692899	0.937625	19.99900598
Mean	32	7	F	0.000125587	0.288065021	0.01724474	0.634593819	0.940029167	19.98442197
Mean	32	8	F	0.000126685	0.28853074	0.017279361	0.636496547	0.942433333	19.96524228
Mean	32	9	F	0.000127776	0.288994821	0.017313868	0.638401034	0.9448375	19.94659062
Mean	32	10	F	0.000128901	0.289457706	0.017348286	0.640306773	0.947241667	19.93320375
Mean	32	11	F	0.000129905	0.289919341	0.01738266	0.642213927	0.949645833	19.91939583
Mean	32	12	F	0.000130849	0.290380265	0.017417019	0.644121867	0.95205	19.9120945
Mean	33	1	F	0.000131755	0.290840708	0.017451377	0.646030326	0.954454167	19.90754299
Mean	33	2	F	0.000132628	0.291300699	0.017485735	0.647939272	0.956858333	19.90333385
Mean	33	3	F	0.000133468	0.291760234	0.017520092	0.649848706	0.9592625	19.89909503
Mean	33	4	F	0.000134496	0.292219861	0.017554423	0.651757887	0.961666667	19.90107594
Mean	33	5	F	0.000135678	0.292679323	0.017588714	0.653667119	0.964070833	19.89992312
Mean	33	6	F	0.000136957	0.293138182	0.017622942	0.655576919	0.966475	19.89346245
Mean	33	7	F	0.000138264	0.293595882	0.017657076	0.657487945	0.968879167	19.88024615
Mean	33	8	F	0.000139554	0.294052043	0.017691098	0.659400639	0.971283333	19.86249616
Mean	33	9	F	0.000140834	0.294506706	0.017725008	0.661314952	0.9736875	19.84526597
Mean	33	10	F	0.000142151	0.294960305	0.01775883	0.66323038	0.976091667	19.83322146
Mean	33	11	F	0.000143326	0.295412674	0.017792612	0.66514722	0.978495833	19.81960043
Mean	33	12	F	0.000144431	0.295864343	0.017826382	0.667064845	0.9809	19.81240565
Mean	34	1	F	0.000145492	0.296315536	0.01786015	0.668982988	0.983304167	19.80792436
Mean	34	2	F	0.000146515	0.296766283	0.017893919	0.670901617	0.985708333	19.80378184
Mean	34	3	F	0.000147499	0.297216578	0.017927689	0.672820734	0.9881125	19.7996113
Mean	34	4	F	0.000148696	0.297667077	0.017961432	0.674739461	0.990516667	19.80274574
Mean	34	5	F	0.000150066	0.298117528	0.017995135	0.676658104	0.992920833	19.80278121
Mean	34	6	F	0.000151546	0.298567501	0.018028776	0.678577178	0.995325	19.79756757
Mean	34	7	F	0.000153053	0.299016448	0.018062326	0.68049734	0.997729167	19.78567386
Mean	34	8	F	0.000154538	0.299463996	0.018095766	0.682419033	1.000133333	19.76929909
Mean	34	9	F	0.000156009	0.299910187	0.018129099	0.684342206	1.0025375	19.75343709
Mean	34	10	F	0.000157519	0.300355445	0.018162347	0.686266355	1.004941667	19.74269257
Mean	34	11	F	0.000158868	0.300799491	0.018195557	0.688191917	1.007345833	19.72922958
Mean	34	12	F	0.000160136	0.301242846	0.018228756	0.690118262	1.00975	19.7221257
Mean	35	1	F	0.000161354	0.301685731	0.018261955	0.692045126	1.012154167	19.71770457
Mean	35	2	F	0.000162527	0.302128173	0.018295157	0.693972476	1.014558333	19.7136193
Mean	35	3	F	0.000163657	0.30257017	0.018328359	0.695900314	1.0169625	19.7095076
Mean	35	4	F	0.000165025	0.303012483	0.018361535	0.697827624	1.019366667	19.71378239
Mean	35	5	F	0.000166586	0.303454865	0.01839467	0.699754713	1.021770833	19.7149867
Mean	35	6	F	0.000168267	0.303896893	0.018427744	0.701682096	1.024175	19.71099004
Mean	35	7	F	0.000169977	0.304338027	0.018460731	0.703610432	1.026579167	19.70037542
Mean	35	8	F	0.000171659	0.304777903	0.018493611	0.70554016	1.028983333	19.68532339
Mean	35	9	F	0.000173322	0.305216558	0.018526388	0.707471231	1.0313875	19.6707782
Mean	35	10	F	0.000175029	0.305654412	0.018559083	0.709403143	1.033791667	19.66129281
Mean	35	11	F	0.000176552	0.306091069	0.018591743	0.711336468	1.036195833	19.64796007
Mean	35	12	F	0.000177985	0.306527044	0.018624394	0.713270577	1.0386	19.640932
Mean	36	1	F	0.000179361	0.306962554	0.018657046	0.715205205	1.041004167	19.63656133
Mean	36	2	F	0.000180687	0.307397626	0.018689702	0.717140319	1.043408333	19.63252428
Mean	36	3	F	0.000181964	0.307832255	0.018722359	0.719075921	1.0458125	19.62846231
Mean	36	4	F	0.000183504	0.308267316	0.018754989	0.721010858	1.048216667	19.63386477
Mean	36	5	F	0.000185258	0.308702562	0.018787578	0.722945435	1.050620833	19.63621919
Mean	36	6	F	0.000187143	0.309137578	0.018820109	0.724880171	1.053025	19.63341059
Mean	36	7	F	0.000189057	0.309571832	0.018852554	0.726815724	1.055429167	19.62403316
Mean	36	8	F	0.000190937	0.310004964	0.018884898	0.728752534	1.057833333	19.61025326
Mean	36	9	F	0.000192795	0.310437011	0.018917142	0.730690552	1.0602375	19.59697539
Mean	36	10	F	0.000194699	0.310868386	0.018949307	0.732629275	1.062641667	19.58870978
Mean	36	11	F	0.000196399	0.31129858	0.018981441	0.734569414	1.065045833	19.57548047
Mean	36	12	F	0.000197998	0.311728098	0.019013567	0.736510338	1.06745	19.56851365
Mean	37	1	F	0.000199533	0.312157156	0.019045695	0.738451782	1.069854167	19.5641841
Mean	37	2	F	0.000201013	0.312585779	0.019077828	0.740393713	1.072258333	19.56018656
Mean	37	3	F	0.000202438	0.313013964	0.019109964	0.742336134	1.0746625	19.55616554
Mean	37	4	F	0.000204152	0.313442694	0.019142071	0.744277749	1.077066667	19.5626834
Mean	37	5	F	0.0002061	0.313871727	0.019174139	0.746218867	1.079470833	19.56616982
Mean	37	6	F	0.000208191	0.314300652	0.019206149	0.748160008	1.081875	19.56452132
Mean	37	7	F	0.00021031	0.314728946	0.019238078	0.750101833	1.084279167	19.55634062
Mean	37	8	F	0.00021239	0.315156251	0.019269909	0.752044782	1.086683333	19.54378404
Mean	37	9	F	0.000214444	0.315582606	0.019301645	0.753988806	1.0890875	19.53172572
Mean	37	10	F	0.000216547	0.316008416	0.019333304	0.7559334	1.091491667	19.52464189
Mean	37	11	F	0.000218424	0.316433058	0.019364936	0.757879415	1.093895833	19.51149016
Mean	37	12	F	0.00022019	0.316857031	0.019396562	0.759826217	1.0963	19.50457058
Mean	38	1	F	0.000221887	0.317280547	0.019428191	0.761773542	1.098704167	19.50027314
Mean	38	2	F	0.000223521	0.317703632	0.019459826	0.763721354	1.101108333	19.49630671
Mean	38	3	F	0.000225096	0.318126282	0.019491465	0.765669657	1.1035125	19.49231819
Mean	38	4	F	0.000226985	0.318549591	0.019523075	0.767617015	1.105916667	19.49993961
Mean	38	5	F	0.000229128	0.31897332	0.019554646	0.769563739	1.108320833	19.50454062
Mean	38	6	F	0.000231425	0.319397063	0.019586161	0.771510351	1.110725	19.50402531
Mean	38	7	F	0.000233752	0.319820302	0.019617598	0.773457515	1.113129167	19.49700236
Mean	38	8	F	0.000236033	0.320242685	0.019648943	0.775405673	1.115533333	19.48562206
Mean	38	9	F	0.000238283	0.320664248	0.019680196	0.777354774	1.1179375	19.47473726
Mean	38	10	F	0.000240586	0.321085392	0.019711376	0.779304314	1.120341667	19.46879862
Mean	38	11	F	0.000242642	0.321505379	0.019742531	0.781255281	1.122745833	19.45569957
Mean	38	12	F	0.000244576	0.321924703	0.019773683	0.783207038	1.12515	19.44881369
Mean	39	1	F	0.000246434	0.322343573	0.019804839	0.78515932	1.127554167	19.44453968
Mean	39	2	F	0.000248225	0.322762016	0.019836002	0.787112091	1.129958333	19.44059628
Mean	39	3	F	0.000249949	0.323180027	0.01986717	0.789065354	1.1323625	19.43663209
Mean	39	4	F	0.000252014	0.323598809	0.019898309	0.791017534	1.134766667	19.44534572
Mean	39	5	F	0.000254354	0.324018128	0.019929409	0.792968943	1.137170833	19.45104454
Mean	39	6	F	0.000256858	0.324437581	0.019960455	0.794920105	1.139575	19.4516365
Mean	39	7	F	0.000259393	0.324856656	0.019991427	0.79687169	1.141979167	19.44573376
Mean	39	8	F	0.000261876	0.325275005	0.020022311	0.798824142	1.144383333	19.43548442
Mean	39	9	F	0.000264324	0.32569266	0.020053108	0.800777408	1.1467875	19.4257288
Mean	39	10	F	0.000266828	0.326110021	0.020083835	0.802730984	1.149191667	19.42090009
Mean	39	11	F	0.000269064	0.326526234	0.020114541	0.804685994	1.151595833	19.4078297
Mean	39	12	F	0.000271166	0.326941789	0.020145245	0.806641799	1.154	19.4009645
Mean	40	1	F	0.000273187	0.327356894	0.020175955	0.808598131	1.156404167	19.39670554
Mean	40	2	F	0.000275134	0.327771572	0.020206673	0.810554955	1.158808333	19.39277736
Mean	40	3	F	0.000277009	0.328185822	0.020237397	0.812512272	1.1612125	19.38882964
Mean	40	4	F	0.00027925	0.328600957	0.020268091	0.814468368	1.163616667	19.39862447
Mean	40	5	F	0.000281787	0.329016742	0.020298748	0.816423556	1.166020833	19.40540489
Mean	40	6	F	0.0002845	0.329432781	0.020329352	0.818378366	1.168425	19.40707909
Mean	40	7	F	0.000287244	0.329848566	0.020359886	0.820333471	1.170829167	19.40226032
Mean	40	8	F	0.000289929	0.330263749	0.020390336	0.822289319	1.173233333	19.3930982
Mean	40	9	F	0.000292576	0.330678364	0.020420704	0.824245856	1.1756375	19.38442897
Mean	40	10	F	0.000295281	0.331092805	0.020451006	0.826202574	1.178041667	19.38067617
Mean	40	11	F	0.000297697	0.331506108	0.020481291	0.828160738	1.180445833	19.36761129
Mean	40	12	F	0.000299969	0.331918756	0.020511575	0.8301197	1.18285	19.36075421
Mean	41	1	F	0.000302152	0.332330955	0.020541867	0.832079193	1.185254167	19.35650223
Mean	41	2	F	0.000304256	0.332742731	0.020572167	0.83403918	1.187658333	19.35258175
Mean	41	3	F	0.000306283	0.333154079	0.020602474	0.835999664	1.1900625	19.34864293
Mean	41	4	F	0.000308714	0.333566466	0.020632752	0.837958734	1.192466667	19.35993721
Mean	41	5	F	0.000311474	0.333979659	0.02066299	0.839916711	1.194870833	19.36820633
Mean	41	6	F	0.000314431	0.334393262	0.020693179	0.841874129	1.197275	19.37134951
Mean	41	7	F	0.000317425	0.334806772	0.0207233	0.84383167	1.199679167	19.36797242
